txid,geo_country_resolved,asn_resolved,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,output_min_max_ratio,fee,fee_ratio,input_addr_is_recent_output,minutes_since_addr_last_output,first_input_addr,sender_tx_count_1h,sender_tx_count_24h,sender_time_since_last_tx_min,sender_distinct_asn_last10,sender_distinct_ip_last10,sender_amount_zscore,is_anomaly,anomaly_type,wallet_ids,canonical_wallet_id
c8506f76dea34e2dae5b8d502f7d78ed,FR,UNRESOLVED,1,1,1,1,0.05863057,0.05838714,1.004169240007303,0,1.0,0.00024343,0.004151929616239446,0,219.62847478333333,3573b985b192f48c6a7830ad085feb6,0,0,-1.0,1,1,0.0,1,wallet_reuse_burst,burst_665,665
87286fd8df0c4ce1ac5bfd98f82b89d3,FR,UNRESOLVED,1,2,1,2,0.0597122,0.05960588,1.0017837166400363,0,1.0,0.00010632,0.0017805406600326231,0,220.74514145,3573b985b192f48c6a7830ad085feb6,1,1,1.1166666666666667,1,1,1.3708880183107175,1,wallet_reuse_burst,burst_665,665
0affd303153d4bb39d630bacc1da91fc,FR,UNRESOLVED,1,2,1,2,0.06327306,0.06313584,1.002173408954407,0,1.0,0.00013722,0.0021686954922047388,0,221.42847478333334,3573b985b192f48c6a7830ad085feb6,2,2,0.6833333333333333,1,1,2.0502677180810878,1,wallet_reuse_burst,burst_665,665
df732ae228f24546b45f447c323d9117,FR,UNRESOLVED,2,2,2,2,0.06583118,0.06563454,1.002995983517215,0,1.0,0.00019665,0.0029871863150561784,0,222.91180811666666,3573b985b192f48c6a7830ad085feb6,3,3,1.4833333333333334,1,1,1.9190660485727458,1,wallet_reuse_burst,burst_665,665
17e31008ed85464fbaeb57fb20329020,FR,UNRESOLVED,3,1,3,1,0.06902685,0.06877848,1.0036111586065875,0,1.0,0.00024836,0.0035980201906939107,0,223.72847478333333,3573b985b192f48c6a7830ad085feb6,4,4,0.8166666666666667,1,1,2.0224137995980724,1,wallet_reuse_burst,burst_665,665
5f00a1ae3bc84ac998b4c97d48e48e9a,FR,UNRESOLVED,1,2,1,2,0.03581697,0.0356794,1.0038557262734238,0,1.0,0.00013757,0.003840916749797652,0,224.44514145,3573b985b192f48c6a7830ad085feb6,5,5,0.7166666666666667,1,1,-4.895824178902033,1,wallet_reuse_burst,burst_665,665
5e9598c72a264812948893d33d6e81d1,FR,UNRESOLVED,1,2,1,2,0.05400589,0.05395764,1.0008942199844173,0,1.0,4.826e-05,0.0008936062344310963,0,225.82847478333332,3573b985b192f48c6a7830ad085feb6,6,6,1.3833333333333333,1,1,-0.377573794197949,1,wallet_reuse_burst,burst_665,665
0700ff4d73c74ee38ef6852e2335f74a,FR,UNRESOLVED,1,1,1,1,0.06207193,0.06195685,1.0018574217378708,0,1.0,0.00011508,0.0018539781186117461,0,226.39514145,3573b985b192f48c6a7830ad085feb6,7,7,0.5666666666666667,1,1,0.48512284807138156,1,wallet_reuse_burst,burst_665,665
9387cf6ab05f436080cd36669f807844,FR,UNRESOLVED,1,2,1,2,0.08076663,0.08047716,1.003596921163719,0,1.0,0.00028948,0.0035841535049809556,0,227.79514145,3573b985b192f48c6a7830ad085feb6,8,8,1.4,1,1,2.47836631863036,1,wallet_reuse_burst,burst_665,665
cce0c904a544411ab23a51b2ffc54e12,FR,UNRESOLVED,1,2,1,2,0.06229353,0.06208608,1.003341328684304,0,1.0,0.00020746,0.0033303619172007108,0,228.94514145,3573b985b192f48c6a7830ad085feb6,9,9,1.15,1,1,0.18891332982685377,1,wallet_reuse_burst,burst_665,665
f40931aad8444c2d8d8674b79d221319,FR,UNRESOLVED,1,2,1,2,0.07786436,0.07777092,1.001201477364547,0,1.0,9.343e-05,0.0011999071205362763,0,229.87847478333333,3573b985b192f48c6a7830ad085feb6,10,10,0.9333333333333333,1,1,1.6464064581533133,1,wallet_reuse_burst,burst_665,665
f859bf3b6eeb41d9b03c936e1b868663,US,UNRESOLVED,1,2,1,2,0.03399376,0.03394566,1.001416970534672,0,1.0,4.811e-05,0.0014152597417879046,0,354.81463234999995,31d29c39f5ce9444f84ae2ce7f3da36,0,0,-1.0,0,0,0.0,0,normal,,301
816eb0ae39e54979a4b557f39e817bbc,FR,UNRESOLVED,1,1,1,1,0.05106885,0.05103226,1.0007169974443615,0,1.0,3.659e-05,0.0007164837273602206,0,230.31180811666667,3573b985b192f48c6a7830ad085feb6,11,11,0.43333333333333335,1,1,-0.95710833688518,1,wallet_reuse_burst,burst_665,665
276f0f4d0a4b4388807fff1900c2c347,FR,UNRESOLVED,1,1,1,1,0.07323985,0.07316677,1.0009988140791235,0,1.0,7.308e-05,0.0009978174450111519,0,231.49514145,3573b985b192f48c6a7830ad085feb6,12,12,1.1833333333333333,1,1,1.0929385434709418,1,wallet_reuse_burst,burst_665,665
97d8fcaffa3942c785bb88d1fdaa0960,FR,UNRESOLVED,1,1,1,1,0.07375954,0.07349585,1.0035878216253027,0,1.0,0.00026369,0.0035749951802844762,0,231.84514145,3573b985b192f48c6a7830ad085feb6,13,13,0.35,1,1,1.0572083043354121,1,wallet_reuse_burst,burst_665,665
16d173745c604f8cb66f8a53a47bf3a6,FR,UNRESOLVED,1,1,1,1,0.07826929,0.07805273,1.0027745345998789,0,1.0,0.00021656,0.0027668578570215724,0,233.32847478333332,3573b985b192f48c6a7830ad085feb6,14,14,1.4833333333333334,1,1,1.3862675602279797,1,wallet_reuse_burst,burst_665,665
4820fbb2014e489d8cc062dcd2799a93,FR,UNRESOLVED,1,1,1,1,0.0465565,0.04638622,1.0036709177854974,0,1.0,0.00017028,0.0036574914351379505,0,233.87847478333333,3573b985b192f48c6a7830ad085feb6,15,15,0.55,1,1,-1.4832212266970652,1,wallet_reuse_burst,burst_665,665
27c376472c62421781056796b8af3da4,FR,UNRESOLVED,1,1,1,1,0.05376134,0.05367168,1.001670527175598,0,1.0,8.966e-05,0.0016677411686539065,0,235.11180811666665,3573b985b192f48c6a7830ad085feb6,16,16,1.2333333333333334,1,1,-0.7476842127727651,1,wallet_reuse_burst,burst_665,665
4933586b06004a89a89f5916f5838c7c,FR,UNRESOLVED,1,2,1,2,0.06139074,0.06134756,1.0007038584745669,0,1.0,4.318e-05,0.0007033634062726724,0,236.19514145,3573b985b192f48c6a7830ad085feb6,17,17,1.0833333333333333,1,1,-0.06496855677760534,1,wallet_reuse_burst,burst_665,665
ce3fc0e005834d398af7e180aa4c1ba3,FR,UNRESOLVED,1,1,1,1,0.05808381,0.05803771,1.0007943111470112,0,1.0,4.61e-05,0.0007936807175700079,0,237.22847478333333,3573b985b192f48c6a7830ad085feb6,18,18,1.0333333333333334,1,1,-0.35293381969178594,1,wallet_reuse_burst,burst_665,665
b14d4bf33f8c421d99e35533f873e6ca,FR,UNRESOLVED,1,1,1,1,0.05786075,0.05776871,1.0015932500483393,0,1.0,9.204e-05,0.001590715640568088,0,237.82847478333332,3573b985b192f48c6a7830ad085feb6,19,19,0.6,1,1,-0.3629178649304609,1,wallet_reuse_burst,burst_665,665
086154ef05c644c4afb501abcb9813d8,FR,UNRESOLVED,1,1,1,1,0.0507353,0.05057843,1.0031015197585216,0,1.0,0.00015687,0.0030919300762979624,0,239.07847478333332,3573b985b192f48c6a7830ad085feb6,20,20,1.25,1,1,-1.0052504698102596,1,wallet_reuse_burst,burst_665,665
6128a656c11e4ad1b63db35fa08a01b8,US,AMAZON-02,1,1,1,1,0.09557909,0.0953494,1.0024089296838785,0,1.0,0.00022969,0.0024031406869431376,0,-1.0,378cd85dcc05f407c8a42f03d7fc8d7,0,0,-1.0,1,1,0.0,0,normal,,191
c24493adcc9748668537140dba6aa70c,FR,UNRESOLVED,1,1,1,1,0.04804604,0.04791591,1.002715799407754,0,1.0,0.00013013,0.002708443817638249,0,240.56180811666667,3573b985b192f48c6a7830ad085feb6,21,21,1.4833333333333334,1,1,-1.2066735270763727,1,wallet_reuse_burst,burst_665,665
89cf696918ad4605857f959f9921221e,FR,UNRESOLVED,1,2,1,2,0.04449224,0.04430696,1.0041817357814664,0,1.0,0.00018529,0.004164546446751164,0,241.92847478333334,3573b985b192f48c6a7830ad085feb6,22,22,1.3666666666666667,1,1,-1.4672720651855453,1,wallet_reuse_burst,burst_665,665
ba5cc7fa6ed84f7c8234337a262da01b,FR,UNRESOLVED,1,2,1,2,0.05572768,0.05563318,1.0016986266109542,0,1.0,9.45e-05,0.0016957461713819775,0,242.56180811666667,3573b985b192f48c6a7830ad085feb6,23,23,0.6333333333333333,1,1,-0.3773490250297364,1,wallet_reuse_burst,burst_665,665
03ddabeec022447bb827c5771d53dd12,FR,UNRESOLVED,1,1,1,1,0.0390277,0.03895499,1.0018665131219389,0,1.0,7.271e-05,0.0018630357412811928,0,243.82847478333332,3573b985b192f48c6a7830ad085feb6,24,24,1.2666666666666666,1,1,-1.8793326662829475,1,wallet_reuse_burst,burst_665,665
714d0a9d6b484f6cbd6ed277b946914a,FR,UNRESOLVED,2,2,2,2,0.04844218,0.04828032,1.0033525047058511,0,1.0,0.00016185,0.003341096540246537,0,245.29514145,3573b985b192f48c6a7830ad085feb6,25,25,1.4666666666666666,1,1,-0.9142327093729944,1,wallet_reuse_burst,burst_665,665
072e882488374a2fbaeb4ced8b31b82a,FR,UNRESOLVED,1,2,1,2,0.04221415,0.04212532,1.0021087080169362,0,1.0,8.884e-05,0.0021045076117842004,0,246.36180811666665,3573b985b192f48c6a7830ad085feb6,26,26,1.0666666666666667,1,1,-1.4246155885694352,1,wallet_reuse_burst,burst_665,665
44d9106c4a264a47b10f481c99a35466,FR,UNRESOLVED,1,2,1,2,0.05090275,0.0508453,1.001129897945336,0,1.0,5.745e-05,0.0011286227168473217,0,246.97847478333333,3573b985b192f48c6a7830ad085feb6,27,27,0.6166666666666667,1,1,-0.6086218332432933,1,wallet_reuse_burst,burst_665,665
d341e24ae96443bdbfdc25c312485ba4,FR,UNRESOLVED,1,1,1,1,0.04697001,0.04684077,1.0027591348306188,0,1.0,0.00012924,0.0027515429526201933,0,248.11180811666665,3573b985b192f48c6a7830ad085feb6,28,28,1.1333333333333333,1,1,-0.9339905823625242,1,wallet_reuse_burst,burst_665,665
6d2d2fffd20c4f4dbf605a06ff4bdd6f,FR,UNRESOLVED,1,2,1,2,0.0471719,0.04707436,1.0020720409156918,0,1.0,9.755e-05,0.0020679684303579037,0,248.72847478333333,3573b985b192f48c6a7830ad085feb6,29,29,0.6166666666666667,1,1,-0.8877389988202405,1,wallet_reuse_burst,burst_665,665
f62bd9e3695548b8a5d29616106d158b,CL,Entel PCS Telecomunicaciones S.A.,1,2,1,2,0.0674304,0.06738534,1.000668691439414,0,1.0,4.505e-05,0.0006680962889141988,0,-1.0,1a707d4e23cfe459894faafde9df3fe,0,0,-1.0,1,1,0.0,0,normal,,133
a18f748720a8435d86c13d14babcdb2c,ID,Akamai International B.V.,1,1,1,1,0.01518471,0.01515895,1.0016993261406628,0,1.0,2.576e-05,0.0016964433301656732,0,-1.0,bc1q4fec48da33104bf1964a2a48d22043,0,0,-1.0,0,0,0.0,0,normal,,158
ecaf2751533b43df97c19f56554c4abf,CN,CHINA UNICOM China169 Backbone,1,1,1,1,0.03698797,0.03685932,1.0034902977048954,0,1.0,0.00012865,0.0034781578983653335,0,4412.681465933333,3ac1485affb704f3b9605815117cc4a,0,0,-1.0,0,0,0.0,0,normal,,611
09dbeea419d843c4ad8d57379977e5b7,VN,Viettel Group,1,1,1,1,0.01174281,0.01170678,1.0030777036896568,0,1.0,3.603e-05,0.003068260493016578,0,4434.44864885,bc1q48fdd42d106a4b8399f73a220782b2,0,0,-1.0,1,1,0.0,0,normal,,630
499e6d7934c34854aa56d82124cef948,US,UNRESOLVED,1,3,1,3,0.03228854,0.03224439,1.0013692304304718,0,1.0,4.415e-05,0.001367358202012231,0,2707.92576315,bc1qf982272422bb481cb4a039844f8b56,0,0,-1.0,0,0,0.0,0,normal,,69
5c45df32614a426eaa1c6be6dbdd3a7a,CN,Chinanet,1,1,1,1,0.01535195,0.01528072,1.004661429566146,0,1.0,7.123e-05,0.004639801458446647,0,1957.5032729833333,bc1q65da8db83fd8446284bda621a2a5ea,0,0,-1.0,1,1,0.0,0,normal,,369
6a149fbb1e8a4d1c8776774692409a6d,US,ATT-INTERNET4,1,3,1,3,0.07438023,0.07433076,1.0006655387352426,0,1.0,4.948e-05,0.000665230532360548,0,-1.0,31d3f73913bfa481a99cb85de10b955,0,0,-1.0,0,0,0.0,0,normal,,770
92bbabb8ec1e49cbbc225455cfa2b018,US,DNIC-ASBLK-00306-00371,1,2,1,2,0.03915713,0.03900166,1.003986240585657,0,1.0,0.00015547,0.003970413561974537,0,-1.0,3dcdf120e4a894ad0a473e760f7c571,0,0,-1.0,1,1,0.0,0,normal,,246
2f59d024722f4ed1bb98328b25828553,JP,"NTT PC Communications, Inc.",1,3,1,3,0.03041012,0.03034431,1.0021687756287752,0,1.0,6.58e-05,0.0021637533820978018,1,106.95015728333333,176c1e3b8852c4de7b8ccc54fe433c0,0,1,1108.0910231999999,1,1,0.0,0,normal,,40
2ced2d11ce7c428aa13e5555657da163,US,UNIFIEDLAYER-AS-1,1,1,1,1,0.06448224,0.06423432,1.003859618970046,0,1.0,0.00024792,0.00384477958582084,0,-1.0,3e2be152d60db4118a71fab3360447d,0,0,-1.0,1,1,0.0,0,normal,,553
a24bdf64dd2e4416b4e8da218f764dc6,US,AS-WAVE-1,1,2,1,2,0.06074503,0.06060116,1.0023740469654376,0,1.0,0.00014387,0.002368424215116858,0,-1.0,3fbacb55ed3d742c1ae735ff135ddd7,0,0,-1.0,1,1,0.0,0,normal,,788
6ba9f01cb01347aca6af64ea9a28a9f2,NL,UNRESOLVED,1,2,1,2,0.20609592,0.20529888,1.0038823397380443,0,1.0,0.00079703,0.0038672769456086276,0,-1.0,1a38f7e6662af4661a888975cade614,0,0,-1.0,1,1,0.0,0,normal,,667
aa250579f8a74ced87811298bf1ee9fb,US,DNIC-ASBLK-00721-00726,1,1,1,1,0.07615401,0.07596381,1.0025038238603354,0,1.0,0.0001902,0.0024975703840152343,0,-1.0,bc1qf549ddc623b249cfb8360407210ab1,0,0,-1.0,0,0,0.0,0,normal,,791
54179e70a781475bb9a736985268e231,KR,Korea Telecom,1,2,1,2,0.19021646,0.18966506,1.0029072302510542,0,1.0,0.00055139,0.0028987501922809415,0,-1.0,1f9fca9f17691422a8837c25bb90294,0,0,-1.0,0,0,0.0,0,normal,,67
2ab96d4a10fa4183bc6d66fa30b0409f,US,UNRESOLVED,1,2,1,2,0.19713871,0.1968883,1.0012718378898087,0,1.0,0.00025042,0.0012702730985710519,0,2189.5615453,18a29d2ff37bd48058ddd7359bb055e,0,1,310.33378985,1,1,0.0,0,normal,,701
ad570a8fe06a406f9ea88fb95f49ee62,AU,Telstra Limited,1,1,1,1,0.08119954,0.08102525,1.0021510578492507,0,1.0,0.00017429,0.002146440731068181,0,3877.5312799333333,bc1q85da598814e044b682602b0b283bac,0,0,-1.0,0,0,0.0,0,normal,,759
82a38aca407c4ab48831628655a88694,US,UNRESOLVED,1,1,1,1,0.13425826,0.13385876,1.0029844890241026,0,1.0,0.0003995,0.0029756083536312777,0,-1.0,3d287a857d4d447abb1349455c9c2bc,0,0,-1.0,0,0,0.0,0,normal,,73
d59132392cdd4beaa68d743752ea3317,BR,Claro NXT Telecomunicacoes Ltda,1,1,1,1,0.03894008,0.0388654,1.0019215034452238,0,1.0,7.468e-05,0.001917818350655674,0,-1.0,3445db247e6d24868b7cd24554a0c6e,0,0,-1.0,0,0,0.0,0,normal,,470
5a7ebadbf8fc4d048e209b188450294f,CN,CHINA UNICOM China169 Backbone,1,1,1,1,0.10708329,0.10681058,1.0025532114889741,0,1.0,0.00027271,0.002546709201781156,0,-1.0,1f007828f41514f34ba91217275acec,0,0,-1.0,1,1,0.0,0,normal,,75
4815812a126f4833aa0126b71155a975,KR,SK Broadband Co Ltd,1,2,1,2,0.00883058,0.00880358,1.0030669341336138,0,1.0,2.701e-05,0.0030586892367205783,0,-1.0,17be07e85301b4957b688e20a136e51,0,0,-1.0,0,0,0.0,0,normal,,233
fddcc6e6a0e546139a38ae19e54867c6,US,CABLE-NET-1,1,3,1,3,0.10442975,0.10425188999999999,1.0017060601970862,0,1.0,0.00017786,0.0017031545129620631,0,-1.0,3e214d2b27cdc47cf84c03117aac72e,0,0,-1.0,0,0,0.0,0,normal,,414
e453acc920c340339857013b4879c762,BR,CLARO S.A.,1,2,1,2,0.04283595,0.04270836,1.0029874713053837,0,1.0,0.00012758,0.0029783394555274252,0,4441.44723315,15b91ca5aa30240218f476d2d4f50c9,0,0,-1.0,0,0,0.0,0,normal,,547
f613f1960d6f4ee190a61a2d8edf64a9,US,DNIC-AS-00668,3,1,3,1,0.08720856,0.08697622,1.0026713048693079,0,1.0,0.00023235,0.0026643026785444,0,-1.0,3eb08b11ccefe46eeaa0ed512f71110,0,0,-1.0,0,0,0.0,0,normal,,774
96e983cf43944998b3a102265a94656d,US,UCSD,1,1,1,1,0.02930985,0.02922297,1.002973003770664,0,1.0,8.688e-05,0.0029641912189929324,0,-1.0,19e890ebd711849b89a22ee8c18d15e,0,0,-1.0,1,1,0.0,0,normal,,514
76566c5c69344a71998e95267442f51d,CL,TELEFONICA CHILE S.A.,1,1,1,1,0.1143445,0.11412468,1.0019261390261949,0,1.0,0.00021982,0.0019224361469069346,0,-1.0,1e4e88a6ca03c41fda9761d77c12273,0,0,-1.0,0,0,0.0,0,normal,,783
9723769a02f44c4b8191e0d8c9a3c983,KR,SK Broadband Co Ltd,1,1,1,1,0.01085797,0.01082227,1.0032987534038607,0,1.0,3.57e-05,0.003287907408106672,0,-1.0,15ff202de66704cfca63fd6058cce4d,0,0,-1.0,1,1,0.0,0,normal,,676
c25a6b2614b649d08b69c2f67aeda55c,AU,DEMAN-AS,1,2,1,2,0.06781834,0.06758532,1.0034477901414094,0,1.0,0.00023303,0.0034360911812350466,1,139.10651541666667,385fd2a132de74e9384e74b8efb91c0,0,0,-1.0,0,0,0.0,0,normal,,764
6a11c50318784934a0b888ca39f69217,US,DNIC-ASBLK-00306-00371,1,1,1,1,0.07650028,0.07619569,1.0039974701981176,0,1.0,0.00030459,0.003981554054442676,0,-1.0,3bdc419c861854fa4a60cc1798dc410,0,0,-1.0,1,1,0.0,0,normal,,649
9fb85b3d8fd9426ebea2382d04be16db,US,UNRESOLVED,1,3,1,3,0.04560262,0.04542561,1.0038967005616437,0,1.0,0.00017702,0.003881794510929416,0,-1.0,bc1qafa0622254e0435e81278ca8fe4305,0,0,-1.0,0,0,0.0,0,normal,,766
95971a0fddfd421990bf660ed1665df0,TW,"New Changhua Digital Cable TV CO,.Ltd",1,1,1,1,0.02413245,0.02409835,1.001415034639301,0,1.0,3.41e-05,0.0014130351456234241,0,3606.0206517666666,bc1q3657b38c86dd40c7a6f1239e8174ee,0,0,-1.0,0,0,0.0,0,normal,,661
d82a1e01549a4ec5bfb20b2dc38ab5a4,US,UNRESOLVED,1,2,1,2,0.05741563,0.05720918,1.0036086865779235,0,1.0,0.00020645,0.0035957107846765765,0,3127.1583763833332,3d1e58aceda1e4c439fb55a8f1cf426,0,0,-1.0,0,0,0.0,0,normal,,226
333c4c1cd4ae4a5ba7d57b4f204dc994,US,UNRESOLVED,1,2,1,2,0.09227823,0.09196382,1.00341884449776,0,1.0,0.00031441,0.003407195825060797,0,-1.0,bc1q3a17d933b67a4eb2ad5b997d6d5328,0,0,-1.0,0,0,0.0,0,normal,,185
8538322be34a45aaa4e60bda7781ae54,US,AS-COLOCROSSING,1,2,1,2,0.28491711,0.28430468,1.0021541326720333,0,1.0,0.00061244,0.0021495374567010034,0,475.7779013666667,36dc925b3ba8a43099f1575f6b7830c,0,0,-1.0,0,0,0.0,0,normal,,769
7e94e0fee4b34150af778d1fb5b4a887,US,DNIC-AS-00749,1,1,1,1,0.03662944,0.03659249,1.0010097700375131,0,1.0,3.695e-05,0.0010087514305433007,0,370.5959075,3b80c8c9080674e9cbcb9f9b075595e,0,0,-1.0,0,0,0.0,0,normal,,297
d18d4ba9bfff4fd79e71f0d8f61c73d5,US,CELLCO-PART,1,2,1,2,0.10701632,0.1065964,1.0039393450435474,0,1.0,0.00041991,0.0039237940530939585,0,-1.0,1f248bb6fb9454dd9a9f1296073dc5a,0,0,-1.0,1,1,0.0,0,normal,,202
e8018d38bdad4c4ba13a8bdf648c3874,BR,Rede Nacional de Ensino e Pesquisa,1,1,1,1,0.03289103,0.03283759,1.0016274032290433,0,1.0,5.344e-05,0.00162475909085243,1,39.934432883333336,3498a53dc8c3245f781e78a60faadea,0,0,-1.0,0,0,0.0,0,normal,,687
a98a0c11e8ef4459a45654a04dbecf30,US,UNRESOLVED,1,1,1,1,0.0219022,0.02181225,1.0041238294994785,0,1.0,8.995e-05,0.004106893371442139,0,-1.0,35c762ca32657408b90a812fb5e4a31,0,0,-1.0,0,0,0.0,0,normal,,634
7fbf4ca84f0342a39c2af98867518b01,CH,VTX Services SA,1,1,1,1,0.03480277,0.03473537,1.0019403852614783,0,1.0,6.74e-05,0.0019366274581017547,0,2669.1396956333333,bc1qc73cca5366b64de18fc0217b52f39e,0,0,-1.0,0,0,0.0,0,normal,,497
1fadca7daf4142dc9267e80bbdaa8f8b,TW,Sony Network Taiwan Limited,1,1,1,1,0.12488509,0.12455731,1.0026315597213844,0,1.0,0.00032778,0.002624652790817543,0,-1.0,3f7f92aa9f0b74cd98df0183214f943,0,0,-1.0,0,0,0.0,0,normal,,313
e0e9896e7b7540ee98dc184b2e66005e,US,UNRESOLVED,3,1,3,1,0.07632273,0.0760588,1.0034700784130175,0,1.0,0.00026392,0.003457947586518459,0,-1.0,38bf1532f05b74e0b88e94f7dedbc30,0,0,-1.0,0,0,0.0,0,normal,,580
72b1ae4a9f984822aee593f94408b058,GB,Jisc Services Limited,1,2,1,2,0.05944968,0.05926856,1.0030559203732974,0,1.0,0.00018113,0.003046778384677596,0,-1.0,bc1q95085e6db1f74172942b6b5e360f45,0,0,-1.0,0,0,0.0,0,normal,,368
15096ae75fa445778f33dbf2ee00ec50,NL,KPN B.V.,1,3,1,3,0.24870025,0.24817824,1.0021033673218087,0,1.0,0.00052201,0.0020989524538073444,0,3048.45394665,35145ed85a6384a7988ad574fe47be5,0,0,-1.0,0,0,0.0,0,normal,,491
3d1d093f9edb457abf1a047cda534091,KR,Korea Telecom,2,3,2,3,0.04144024,0.04128744,1.0037008833679202,0,1.0,0.00015281,0.003687478643946077,0,-1.0,3e838ff72a5454c43a53f67ee826560,0,0,-1.0,1,1,0.0,0,normal,,111
553c5f6c0f08496dae7edb939646acdb,ZA,IS,3,2,3,2,0.01261164,0.01259196,1.0015629020422556,0,1.0,1.968e-05,0.0015604631911472259,0,3344.408277,1a7eff282e1be491eaf9ccc1fb0524d,0,0,-1.0,0,0,0.0,0,normal,,751
10955dea9a384ccfbf95096589352de0,US,UNRESOLVED,1,2,1,2,0.21871396,0.21828446,1.0019676160181077,0,1.0,0.00042949,0.001963706386185866,0,-1.0,bc1q75f1e89385dd42e19dbc74544923b6,0,0,-1.0,1,1,0.0,0,normal,,31
3a5b9162f4d247acaf6829d96db3a5b5,US,ALORICA,1,2,1,2,0.0070041,0.00698422,1.0028464166363602,0,1.0,1.989e-05,0.0028397652803358034,0,-1.0,390ffdbeef2b84478b5c5a395d7fefa,0,0,-1.0,0,0,0.0,0,normal,,37
d1828d41b96f4cd89286a7285e19aaa9,US,UNRESOLVED,1,2,1,2,0.06320051,0.06299672,1.003234930326531,0,1.0,0.00020379,0.003224499295970871,0,-1.0,bc1q8120ec2d02a143a5abe1efff408df3,0,0,-1.0,0,0,0.0,0,normal,,790
c5a76138dbc341188048ba7909b430a1,BR,Claro NXT Telecomunicacoes Ltda,1,1,1,1,0.0282918,0.02822836,1.002247385253695,0,1.0,6.344e-05,0.0022423458387235877,0,2531.3212451,bc1qaeb0207054754ac3b860d52f3111c0,0,0,-1.0,1,1,0.0,0,normal,,475
cbbb14f3a93c47a799498402b950ec95,BR,TELEFONICA BRASIL S.A,1,2,1,2,0.05710138,0.05697366,1.0022417376731634,0,1.0,0.00012773,0.002236898652887198,0,602.2074342333333,1d7a1694e6d254d71b1c704324b1d01,0,0,-1.0,1,1,0.0,0,normal,,628
e7c760a3ee7c4641b081bc6b81acd927,US,CHARTER-20115,1,2,1,2,0.10375093,0.10337234,1.0036623916997527,0,1.0,0.00037859,0.003649027531608632,0,5326.783269016667,19c326b3775a04bf78ec42c022fe5e5,0,0,-1.0,0,0,0.0,0,normal,,579
683244bdeb6149199207e4e3b46da1ee,CN,China Unicom IP network,2,3,2,3,0.00730756,0.007269900000000001,1.0051802638275629,0,1.0,3.767e-05,0.005154935436725801,0,3354.5975862333335,3d59697af791e49399b7b49e0c0d6f6,0,0,-1.0,0,0,0.0,0,normal,,749
c2667d5d03064a5daaf4f040cb48e994,CN,Chinanet,1,1,1,1,0.0139068,0.01384694,1.0043229767732076,0,1.0,5.986e-05,0.004304369085627175,0,2668.5143687333334,bc1q65da8db83fd8446284bda621a2a5ea,0,1,711.01109575,1,1,-1.5447486217782596,0,normal,,369
e05eed09065f414a8dc199d5f2e1c90b,CN,Chinanet,2,1,2,1,0.01509466,0.01503302,1.0041003071904382,0,1.0,6.165e-05,0.004084225812307133,0,698.5821681666667,1142605d41a5d48a9aaec1e1a3ce1dd,0,0,-1.0,1,1,0.0,0,normal,,664
0c8024f4414e4e9d98fc84a13dbfa825,TW,Data Communication Business Group,1,1,1,1,0.03256727,0.03252117,1.001417538175902,0,1.0,4.61e-05,0.0014155316058116017,0,-1.0,1cb89b49b2e484279aafeed71408924,0,0,-1.0,0,0,0.0,0,normal,,557
3e9eb53ec14b4fd3b52a93e2c3dfca79,JP,"Research Organization of Information and Systems, National Institute of Informatics",1,3,1,3,0.19987506,0.19935399,1.0026137926810494,0,1.0,0.00052106,0.0026069285482641005,0,-1.0,bc1q879260b9d87c49c68e7b9d9ec9b708,0,0,-1.0,0,0,0.0,0,normal,,387
e883906365834af3bfc614001140c5de,US,DNIC-AS-00749,1,2,1,2,0.0865603,0.08635058,1.0024287040110211,0,1.0,0.00020972,0.0024228196990999334,0,-1.0,349f7ee9ef5f544979cecc83c3278c9,0,0,-1.0,0,0,0.0,0,normal,,385
f92c18fe7949490ab4d8b1552a04bc64,KR,SK Telecom,1,2,1,2,0.05739549,0.05719756,1.0034604622994407,0,1.0,0.00019793,0.003448528795555191,0,-1.0,3e0bf774214654ad091a771bfabdfbd,0,0,-1.0,0,0,0.0,0,normal,,353
209947f779e34f23a6a54df09c1d4b9b,IT,InnovaPuglia SpA,1,1,1,1,0.01805328,0.01800646,1.0026001779361409,0,1.0,4.682e-05,0.0025934345448583303,0,877.01195655,bc1qfef8061bd54d4898a7af1988786234,0,0,-1.0,0,0,0.0,0,normal,,513
c3d941a2187e46c9b269a05320fb39df,HU,UniCredit S.p.A. Magyarorszagi Fioktelepe,1,2,1,2,0.06977269,0.06958078,1.0027580892309629,0,1.0,0.0001919,0.0027503597754364923,0,-1.0,3e415080290ee4ac9be960b98e6878c,0,0,-1.0,1,1,0.0,0,normal,,153
b27f1009d29e4dc083083cfd3a705b1e,EG,RAYA Telecom - Egypt,1,2,1,2,0.02607884,0.0260121,1.002565729026107,0,1.0,6.674e-05,0.0025591629075526366,0,-1.0,bc1q4274a424952241cb818314435c9ec6,0,0,-1.0,0,0,0.0,0,normal,,493
0b53fb992eac4572b364e132b304a8fc,CA,NEXICOM,1,2,1,2,0.06445482,0.06422458,1.0035849202906426,0,1.0,0.00023023,0.0035719593972956564,0,-1.0,33dcbd32e51ca4ebeb0d6c66338ac8c,0,0,-1.0,0,0,0.0,0,normal,,165
