txid,canonical_wallet_id,detector,priority_tier,xgb_proba,if_score,top_reasons,top_feature_1,shap_1,top_feature_2,shap_2,top_feature_3,shap_3
9f8eff10870c40a099afd92ef0f54803,306,both,high,0.99990654,-0.0541772004073376,"burst of tx in the last hour (sender_tx_count_1h=24, impact=+7.215); high tx volume in 24h (sender_tx_count_24h=24, impact=+1.885); long dormancy before reuse (minutes_since_addr_last_output=9447, impact=-1.152)",sender_tx_count_1h,7.2151,sender_tx_count_24h,1.8846,minutes_since_addr_last_output,-1.152
9a3ccc82b1024cae999085e0084421a7,89,both,high,0.9999063,-0.1629325486314696,"burst of tx in the last hour (sender_tx_count_1h=19, impact=+8.399); high tx volume in 24h (sender_tx_count_24h=19, impact=+2.257); amount close to sender's usual pattern (sender_amount_zscore=-0.5856, impact=-1.606)",sender_tx_count_1h,8.3991,sender_tx_count_24h,2.257,sender_amount_zscore,-1.6057
cd86fa81d81f4485bda184aca711c4fc,353,both,high,0.99990475,-0.1620539412120774,"burst of tx in the last hour (sender_tx_count_1h=17, impact=+8.184); high tx volume in 24h (sender_tx_count_24h=17, impact=+1.704); consistent ASN recently (sender_distinct_asn_last10=6, impact=-0.584)",sender_tx_count_1h,8.1844,sender_tx_count_24h,1.7041,sender_distinct_asn_last10,-0.5839
93ddb469281a412cb590d44b358c8dc7,499,both,high,0.99990344,-0.0271522670143351,"burst of tx in the last hour (sender_tx_count_1h=28, impact=+9.941); high tx volume in 24h (sender_tx_count_24h=28, impact=+2.539); small total BTC moved (total_input_btc=0.01142, impact=-1.289)",sender_tx_count_1h,9.9405,sender_tx_count_24h,2.5385,total_input_btc,-1.2893
c89215e21ea44d87a4f94fae7afb87d6,58,both,high,0.9999031,-0.0605264580869373,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+7.988); high tx volume in 24h (sender_tx_count_24h=7, impact=+1.968); abnormally low fee (fee=0.0002024, impact=-0.727)",sender_tx_count_1h,7.9879,sender_tx_count_24h,1.9678,fee,-0.7268
03694dae769846109283812b21d3ef93,579,both,high,0.99989986,-0.0834190513696073,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+7.634); high tx volume in 24h (sender_tx_count_24h=7, impact=+1.774); large total BTC moved (total_input_btc=0.2485, impact=+1.121)",sender_tx_count_1h,7.6338,sender_tx_count_24h,1.7744,total_input_btc,1.1215
6817e1028d614993a461caa085a06b61,89,both,high,0.9998976,-0.1504663857911474,"burst of tx in the last hour (sender_tx_count_1h=15, impact=+8.203); high tx volume in 24h (sender_tx_count_24h=15, impact=+2.276); amount close to sender's usual pattern (sender_amount_zscore=-0.6514, impact=-1.677)",sender_tx_count_1h,8.2026,sender_tx_count_24h,2.2756,sender_amount_zscore,-1.6774
7ba77e9817614ab085c93677d31ca9ba,89,both,high,0.9998969,-0.1416900641119498,"burst of tx in the last hour (sender_tx_count_1h=11, impact=+7.986); high tx volume in 24h (sender_tx_count_24h=11, impact=+2.306); amount close to sender's usual pattern (sender_amount_zscore=-0.746, impact=-1.462)",sender_tx_count_1h,7.9859,sender_tx_count_24h,2.3057,sender_amount_zscore,-1.4621
deb429f5b41b47d2805b634f9a127284,615,both,high,0.9998963,-0.0597470214005069,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+9.133); high tx volume in 24h (sender_tx_count_24h=10, impact=+2.154); long dormancy before reuse (minutes_since_addr_last_output=8091, impact=-1.025)",sender_tx_count_1h,9.1332,sender_tx_count_24h,2.1536,minutes_since_addr_last_output,-1.0246
d18722578893471da9f2e54fcb19ab59,666,both,high,0.9998903,-0.0311218813676638,"burst of tx in the last hour (sender_tx_count_1h=23, impact=+9.448); high tx volume in 24h (sender_tx_count_24h=23, impact=+2.570); small total BTC moved (total_input_btc=0.03842, impact=-1.308)",sender_tx_count_1h,9.4478,sender_tx_count_24h,2.5702,total_input_btc,-1.3077
ec6bd50c18634a22aaf4045e520319b0,89,both,high,0.99988973,-0.1322983256797548,"burst of tx in the last hour (sender_tx_count_1h=8, impact=+8.153); high tx volume in 24h (sender_tx_count_24h=8, impact=+2.319); amount close to sender's usual pattern (sender_amount_zscore=-0.852, impact=-1.476)",sender_tx_count_1h,8.1526,sender_tx_count_24h,2.3194,sender_amount_zscore,-1.4755
b1238ecc313341a394341730acaa6fd6,58,both,high,0.9998872,-0.0624054299659011,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+9.885); high tx volume in 24h (sender_tx_count_24h=8, impact=+2.517); small total BTC moved (total_input_btc=0.01464, impact=-1.264)",sender_tx_count_1h,9.885,sender_tx_count_24h,2.5175,total_input_btc,-1.264
c69a235c33784982848169f5e87bb74e,89,both,high,0.99988174,-0.0545684860008327,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+7.637); high tx volume in 24h (sender_tx_count_24h=3, impact=+2.127); amount close to sender's usual pattern (sender_amount_zscore=-1.214, impact=-0.733)",sender_tx_count_1h,7.6373,sender_tx_count_24h,2.1268,sender_amount_zscore,-0.7335
26b1df0ef69e44e9b2e51eddde3aee80,615,both,high,0.99986887,-0.0460335679597104,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+9.071); high tx volume in 24h (sender_tx_count_24h=14, impact=+2.438); long dormancy before reuse (minutes_since_addr_last_output=8144, impact=-0.993)",sender_tx_count_1h,9.0707,sender_tx_count_24h,2.438,minutes_since_addr_last_output,-0.993
bb28858ae7c44d9b929211a9110c59af,58,both,high,0.9998685,-0.0919824673516004,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+7.547); high tx volume in 24h (sender_tx_count_24h=9, impact=+2.409); abnormally low fee (fee=0.0007365, impact=-0.502)",sender_tx_count_1h,7.5467,sender_tx_count_24h,2.409,fee,-0.5025
f8f1b295f3a347488199526f035020d1,666,both,high,0.9998658,-0.0256327542892493,"burst of tx in the last hour (sender_tx_count_1h=26, impact=+8.972); high tx volume in 24h (sender_tx_count_24h=26, impact=+2.557); amount close to sender's usual pattern (sender_amount_zscore=-0.8431, impact=-1.504)",sender_tx_count_1h,8.972,sender_tx_count_24h,2.5571,sender_amount_zscore,-1.5038
6f55725e2e4a4f63a744483042f4c0fa,666,both,high,0.99986017,-0.0402172046253378,"burst of tx in the last hour (sender_tx_count_1h=28, impact=+8.581); high tx volume in 24h (sender_tx_count_24h=28, impact=+2.054); rapid repeat transacting (sender_time_since_last_tx_min=0.9167, impact=+0.935)",sender_tx_count_1h,8.5808,sender_tx_count_24h,2.0544,sender_time_since_last_tx_min,0.9352
943ac2a1095743a7b19ceb4b25f41d18,89,both,high,0.9998555,-0.1707781094208658,"burst of tx in the last hour (sender_tx_count_1h=21, impact=+8.530); high tx volume in 24h (sender_tx_count_24h=21, impact=+2.319); amount close to sender's usual pattern (sender_amount_zscore=-0.5594, impact=-1.621)",sender_tx_count_1h,8.5301,sender_tx_count_24h,2.3186,sender_amount_zscore,-1.6211
07473cdc2a5c4179a1b073075a920b91,306,both,high,0.9998497,-0.0842312585943776,"burst of tx in the last hour (sender_tx_count_1h=25, impact=+9.058); high tx volume in 24h (sender_tx_count_24h=25, impact=+2.443); unusually few inputs (n_inputs=3, impact=-1.819)",sender_tx_count_1h,9.0582,sender_tx_count_24h,2.443,n_inputs,-1.8195
27962486ca504f8e9c67c448e1d1e84f,89,both,high,0.99984884,-0.1700718393603814,"burst of tx in the last hour (sender_tx_count_1h=20, impact=+8.057); high tx volume in 24h (sender_tx_count_24h=20, impact=+2.369); amount close to sender's usual pattern (sender_amount_zscore=-0.5721, impact=-1.483)",sender_tx_count_1h,8.0572,sender_tx_count_24h,2.3694,sender_amount_zscore,-1.4828
647308c2c8204efeab2943129d0f705b,89,both,high,0.99984527,-0.1713798817352261,"burst of tx in the last hour (sender_tx_count_1h=22, impact=+8.361); high tx volume in 24h (sender_tx_count_24h=22, impact=+2.326); amount close to sender's usual pattern (sender_amount_zscore=-0.5476, impact=-1.663)",sender_tx_count_1h,8.3609,sender_tx_count_24h,2.3256,sender_amount_zscore,-1.6627
6e98237ee57f46c7bb248366122137a4,615,both,high,0.9998379,-0.0580280980038154,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+7.872); high tx volume in 24h (sender_tx_count_24h=9, impact=+1.875); large total BTC moved (total_input_btc=0.2289, impact=+1.139)",sender_tx_count_1h,7.8717,sender_tx_count_24h,1.8749,total_input_btc,1.1386
359ed8ae3ed844dbb05159bf91d3c656,89,both,high,0.99983597,-0.1212417465022049,"burst of tx in the last hour (sender_tx_count_1h=7, impact=+8.110); high tx volume in 24h (sender_tx_count_24h=7, impact=+2.269); amount close to sender's usual pattern (sender_amount_zscore=-0.8989, impact=-1.597)",sender_tx_count_1h,8.1104,sender_tx_count_24h,2.2692,sender_amount_zscore,-1.5969
a66b926e8b384c29a153c6a9ce954324,89,both,high,0.99983597,-0.1563285079426334,"burst of tx in the last hour (sender_tx_count_1h=16, impact=+8.061); high tx volume in 24h (sender_tx_count_24h=16, impact=+2.250); amount close to sender's usual pattern (sender_amount_zscore=-0.6329, impact=-1.634)",sender_tx_count_1h,8.0613,sender_tx_count_24h,2.2502,sender_amount_zscore,-1.6338
7b55c89677a246d38052c0ad2db3096d,89,both,high,0.9998338,-0.1438414777649512,"burst of tx in the last hour (sender_tx_count_1h=14, impact=+7.973); high tx volume in 24h (sender_tx_count_24h=14, impact=+2.336); amount close to sender's usual pattern (sender_amount_zscore=-0.6717, impact=-1.608)",sender_tx_count_1h,7.9728,sender_tx_count_24h,2.3361,sender_amount_zscore,-1.6084
f27b4665ef184523b0655e2791b3830e,89,both,high,0.99983275,-0.091785610104797,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+8.159); high tx volume in 24h (sender_tx_count_24h=5, impact=+2.218); amount close to sender's usual pattern (sender_amount_zscore=-1.022, impact=-1.702)",sender_tx_count_1h,8.1592,sender_tx_count_24h,2.2182,sender_amount_zscore,-1.7019
2934c24707d54c4c8fae1bc16401f00c,615,both,high,0.9998318,-0.0728037059157646,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+8.293); high tx volume in 24h (sender_tx_count_24h=12, impact=+2.490); small total BTC moved (total_input_btc=0.1446, impact=-1.258)",sender_tx_count_1h,8.2929,sender_tx_count_24h,2.4904,total_input_btc,-1.2576
80cfdbca25fd4c0da5e9c751482abfe8,89,both,high,0.9998171,-0.1606877660758778,"burst of tx in the last hour (sender_tx_count_1h=18, impact=+8.113); high tx volume in 24h (sender_tx_count_24h=18, impact=+2.271); amount close to sender's usual pattern (sender_amount_zscore=-0.6002, impact=-1.666)",sender_tx_count_1h,8.1128,sender_tx_count_24h,2.2713,sender_amount_zscore,-1.6664
0e935e7ce588444a82b05ae2185db248,666,both,high,0.99981517,-0.0063071237374576,"burst of tx in the last hour (sender_tx_count_1h=21, impact=+9.045); high tx volume in 24h (sender_tx_count_24h=21, impact=+2.562); small total BTC moved (total_input_btc=0.03395, impact=-1.399)",sender_tx_count_1h,9.0455,sender_tx_count_24h,2.562,total_input_btc,-1.3987
362d3d6ea5794d93998817e1c029ed2c,306,both,high,0.99980253,-0.0443643066741435,"burst of tx in the last hour (sender_tx_count_1h=29, impact=+8.778); high tx volume in 24h (sender_tx_count_24h=29, impact=+2.181); small total BTC moved (total_input_btc=0.1181, impact=-1.258)",sender_tx_count_1h,8.7783,sender_tx_count_24h,2.1813,total_input_btc,-1.2584
dcea2b12b1744641a1d3833557e6c9b3,89,both,high,0.99979633,-0.1960399310050826,"burst of tx in the last hour (sender_tx_count_1h=23, impact=+8.291); high tx volume in 24h (sender_tx_count_24h=23, impact=+1.912); amount close to sender's usual pattern (sender_amount_zscore=-0.5364, impact=-1.480)",sender_tx_count_1h,8.2905,sender_tx_count_24h,1.9122,sender_amount_zscore,-1.4799
19c1eb7cf4464ffaaa36d4a1d30c448c,58,both,high,0.999788,-0.076903560808376,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+9.267); high tx volume in 24h (sender_tx_count_24h=14, impact=+2.328); amount close to sender's usual pattern (sender_amount_zscore=-0.9882, impact=-1.371)",sender_tx_count_1h,9.2665,sender_tx_count_24h,2.3278,sender_amount_zscore,-1.371
50d16dda612e46eb9bdc439373f5c6c5,89,both,high,0.99978095,-0.0836713145361384,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+7.835); high tx volume in 24h (sender_tx_count_24h=4, impact=+2.151); amount close to sender's usual pattern (sender_amount_zscore=-1.106, impact=-1.225)",sender_tx_count_1h,7.835,sender_tx_count_24h,2.151,sender_amount_zscore,-1.2249
6bdc41c41bc047e58d3089d184490da4,89,both,high,0.9997806,-0.1401080510512566,"burst of tx in the last hour (sender_tx_count_1h=9, impact=+8.071); high tx volume in 24h (sender_tx_count_24h=9, impact=+2.267); amount close to sender's usual pattern (sender_amount_zscore=-0.8118, impact=-1.607)",sender_tx_count_1h,8.0712,sender_tx_count_24h,2.2665,sender_amount_zscore,-1.6073
b58620c61b17404eb4e44773b85897ce,89,both,high,0.99975497,-0.1046726922491338,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+8.021); high tx volume in 24h (sender_tx_count_24h=6, impact=+2.269); amount close to sender's usual pattern (sender_amount_zscore=-0.9544, impact=-1.641)",sender_tx_count_1h,8.0207,sender_tx_count_24h,2.2692,sender_amount_zscore,-1.6411
149b5c6828a141d5b3512fbff8002138,499,both,high,0.99974364,-0.0198073086804025,"burst of tx in the last hour (sender_tx_count_1h=23, impact=+9.518); high tx volume in 24h (sender_tx_count_24h=23, impact=+2.529); small total BTC moved (total_input_btc=0.01053, impact=-1.222)",sender_tx_count_1h,9.5184,sender_tx_count_24h,2.5289,total_input_btc,-1.2217
0ef540e463a441ebbdb75af8e699b618,89,both,high,0.99972993,-0.181945434983864,"burst of tx in the last hour (sender_tx_count_1h=24, impact=+8.250); high tx volume in 24h (sender_tx_count_24h=24, impact=+2.319); amount close to sender's usual pattern (sender_amount_zscore=-0.5259, impact=-1.638)",sender_tx_count_1h,8.25,sender_tx_count_24h,2.3188,sender_amount_zscore,-1.6381
fe02ed2db70f4e908501f39fe82417e9,666,both,high,0.99967587,-0.0461256151439475,"burst of tx in the last hour (sender_tx_count_1h=19, impact=+9.776); high tx volume in 24h (sender_tx_count_24h=19, impact=+2.757); unusually few inputs (n_inputs=3, impact=-1.703)",sender_tx_count_1h,9.7762,sender_tx_count_24h,2.7573,n_inputs,-1.7028
d89383cdc9674f7ab4cfa04f296b4a46,89,both,high,0.9996458,-0.1605442663372895,"burst of tx in the last hour (sender_tx_count_1h=17, impact=+7.892); high tx volume in 24h (sender_tx_count_24h=17, impact=+1.957); amount close to sender's usual pattern (sender_amount_zscore=-0.6159, impact=-1.479)",sender_tx_count_1h,7.8922,sender_tx_count_24h,1.9571,sender_amount_zscore,-1.4793
76d0c17f922e428dac4175d603e06d14,579,both,high,0.9996424,-0.0565300937166585,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+8.745); high tx volume in 24h (sender_tx_count_24h=10, impact=+2.232); small total BTC moved (total_input_btc=0.1629, impact=-1.060)",sender_tx_count_1h,8.7446,sender_tx_count_24h,2.2324,total_input_btc,-1.0601
7deb5bbd17b64897ad8ef655ecdc0d5c,615,both,high,0.99962795,-0.0244121123869838,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+9.243); high tx volume in 24h (sender_tx_count_24h=6, impact=+2.179); long dormancy before reuse (minutes_since_addr_last_output=8049, impact=-0.990)",sender_tx_count_1h,9.2432,sender_tx_count_24h,2.1791,minutes_since_addr_last_output,-0.9899
71d1cd2d05534d68a797662856656ecc,615,both,high,0.9995896,-0.0826683193564964,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+8.648); high tx volume in 24h (sender_tx_count_24h=11, impact=+2.425); small total BTC moved (total_input_btc=0.1536, impact=-1.206)",sender_tx_count_1h,8.6478,sender_tx_count_24h,2.4248,total_input_btc,-1.2059
4c7174825fce468d96f9456505a52ce7,579,both,high,0.9995684,-0.0511907521756995,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+8.475); high tx volume in 24h (sender_tx_count_24h=8, impact=+2.051); abnormally low fee (fee=0.000198, impact=-0.609)",sender_tx_count_1h,8.4746,sender_tx_count_24h,2.051,fee,-0.6089
4d990cb9ed3248eea9edbe9141dd7b5e,579,both,high,0.9995628,-0.0651547055805163,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+9.060); high tx volume in 24h (sender_tx_count_24h=12, impact=+2.555); small total BTC moved (total_input_btc=0.1466, impact=-1.429)",sender_tx_count_1h,9.0596,sender_tx_count_24h,2.5554,total_input_btc,-1.4292
3c604544aa7144e0bd04e39fbef44f31,306,both,high,0.99955887,-0.0378787921158062,"burst of tx in the last hour (sender_tx_count_1h=28, impact=+8.803); high tx volume in 24h (sender_tx_count_24h=28, impact=+2.262); small total BTC moved (total_input_btc=0.1113, impact=-1.600)",sender_tx_count_1h,8.8028,sender_tx_count_24h,2.2618,total_input_btc,-1.6003
50288560a3c74081ad693b0cd1030391,579,both,high,0.9995437,-0.0213156832551522,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+8.854); high tx volume in 24h (sender_tx_count_24h=5, impact=+2.460); small total BTC moved (total_input_btc=0.1545, impact=-1.338)",sender_tx_count_1h,8.8538,sender_tx_count_24h,2.4599,total_input_btc,-1.3378
0fefd41ce52745a4b867f0b730b73551,579,both,high,0.9995321,-0.0326253371913323,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+9.178); high tx volume in 24h (sender_tx_count_24h=6, impact=+2.188); amount close to sender's usual pattern (sender_amount_zscore=-2.18, impact=-1.306)",sender_tx_count_1h,9.1783,sender_tx_count_24h,2.1876,sender_amount_zscore,-1.3056
2bcf0bb653004e6092730ee3ed91eb7b,615,both,high,0.9995105,-0.0311750774968398,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+9.443); high tx volume in 24h (sender_tx_count_24h=7, impact=+2.498); amount close to sender's usual pattern (sender_amount_zscore=-0.6757, impact=-1.026)",sender_tx_count_1h,9.4429,sender_tx_count_24h,2.4985,sender_amount_zscore,-1.0257
62406e6e404d40dfa222fd3a33a34788,306,both,high,0.99944264,-0.0274573518081581,"burst of tx in the last hour (sender_tx_count_1h=20, impact=+9.160); high tx volume in 24h (sender_tx_count_24h=20, impact=+2.384); amount close to sender's usual pattern (sender_amount_zscore=-0.8501, impact=-1.213)",sender_tx_count_1h,9.1595,sender_tx_count_24h,2.3841,sender_amount_zscore,-1.2131
91354f3c5af34a2d868c7232e592d652,306,both,high,0.99940777,-0.000959953663563,"burst of tx in the last hour (sender_tx_count_1h=19, impact=+9.409); high tx volume in 24h (sender_tx_count_24h=19, impact=+2.360); small total BTC moved (total_input_btc=0.1576, impact=-1.485)",sender_tx_count_1h,9.4093,sender_tx_count_24h,2.3602,total_input_btc,-1.4855
b82c7eff2b744818a160e5b9e12385b1,666,both,high,0.9994056,-0.0092113751950583,"burst of tx in the last hour (sender_tx_count_1h=9, impact=+9.488); high tx volume in 24h (sender_tx_count_24h=9, impact=+2.774); unusually few inputs (n_inputs=3, impact=-1.699)",sender_tx_count_1h,9.4882,sender_tx_count_24h,2.7739,n_inputs,-1.6992
e0a2cb41cd95427ca6690a676dde71ad,579,both,high,0.99938846,-0.0756306260310516,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+9.317); high tx volume in 24h (sender_tx_count_24h=14, impact=+2.226); amount close to sender's usual pattern (sender_amount_zscore=-2.268, impact=-1.264)",sender_tx_count_1h,9.3169,sender_tx_count_24h,2.2263,sender_amount_zscore,-1.2643
715081ad972f485f95cdae4dbc5d0ee5,58,both,high,0.99936,-0.0632273178128844,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+8.819); high tx volume in 24h (sender_tx_count_24h=10, impact=+2.303); amount close to sender's usual pattern (sender_amount_zscore=-1.039, impact=-1.582)",sender_tx_count_1h,8.8194,sender_tx_count_24h,2.3028,sender_amount_zscore,-1.5816
8223b36f60ed44019537e34663b79e4d,306,both,high,0.99923503,-0.0360311934584863,"burst of tx in the last hour (sender_tx_count_1h=18, impact=+9.016); high tx volume in 24h (sender_tx_count_24h=18, impact=+2.422); unusually few inputs (n_inputs=3, impact=-1.648)",sender_tx_count_1h,9.0165,sender_tx_count_24h,2.4218,n_inputs,-1.6477
c713b944bb84418fa2fe98ffc21e89d7,306,both,high,0.99912566,-0.0358569421296756,"burst of tx in the last hour (sender_tx_count_1h=22, impact=+8.699); high tx volume in 24h (sender_tx_count_24h=22, impact=+2.108); amount close to sender's usual pattern (sender_amount_zscore=-0.7257, impact=-1.385)",sender_tx_count_1h,8.6986,sender_tx_count_24h,2.1084,sender_amount_zscore,-1.3851
3e031670d40641c08be629861ac4d4c2,58,both,high,0.9991001,-0.0840027780082333,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+8.276); high tx volume in 24h (sender_tx_count_24h=13, impact=+2.604); small total BTC moved (total_input_btc=0.1503, impact=-1.345)",sender_tx_count_1h,8.2763,sender_tx_count_24h,2.6035,total_input_btc,-1.3451
27e2ac3740634afd96a4dc509eebd1d0,306,both,high,0.99890316,-0.0336793604877582,"burst of tx in the last hour (sender_tx_count_1h=27, impact=+8.546); high tx volume in 24h (sender_tx_count_24h=27, impact=+2.176); small total BTC moved (total_input_btc=0.09816, impact=-1.544)",sender_tx_count_1h,8.5458,sender_tx_count_24h,2.1759,total_input_btc,-1.5438
51b410a95cc24eeaae22785f2236245f,58,both,high,0.9987987,-0.0569634241611318,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+8.282); high tx volume in 24h (sender_tx_count_24h=12, impact=+2.579); amount close to sender's usual pattern (sender_amount_zscore=-0.8806, impact=-1.302)",sender_tx_count_1h,8.2817,sender_tx_count_24h,2.5789,sender_amount_zscore,-1.3015
df6bb6f6d1d047cabd74c85c4f944946,615,both,high,0.99872416,-0.0839035299011108,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+8.084); high tx volume in 24h (sender_tx_count_24h=13, impact=+2.303); small total BTC moved (total_input_btc=0.113, impact=-1.148)",sender_tx_count_1h,8.0844,sender_tx_count_24h,2.3026,total_input_btc,-1.1485
29d13c49dc8049ffb897b17dc70c2a0e,306,both,high,0.9985251,-0.0063323235318479,"burst of tx in the last hour (sender_tx_count_1h=11, impact=+9.478); high tx volume in 24h (sender_tx_count_24h=11, impact=+2.558); unusually few inputs (n_inputs=3, impact=-1.625)",sender_tx_count_1h,9.4776,sender_tx_count_24h,2.5579,n_inputs,-1.625
ed16f4fe65e74c49af1499a445799abf,58,both,high,0.9982387,-0.063374053930106,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+8.285); high tx volume in 24h (sender_tx_count_24h=11, impact=+2.570); amount close to sender's usual pattern (sender_amount_zscore=-0.972, impact=-1.317)",sender_tx_count_1h,8.2846,sender_tx_count_24h,2.5702,sender_amount_zscore,-1.317
613bcca0ed9b44e4aa39127a1036965f,606,both,high,0.9969008,-0.0291991032515979,"very uneven output split (output_min_max_ratio=0.05024, impact=+5.937); large total BTC moved (total_input_btc=0.2061, impact=+1.452); quiet in the last hour (sender_tx_count_1h=0, impact=-1.032)",output_min_max_ratio,5.9365,total_input_btc,1.4518,sender_tx_count_1h,-1.0319
d87d303905b7490ca2c1311eaae23d39,606,both,high,0.99324256,-0.0219536579048993,"very uneven output split (output_min_max_ratio=0.03537, impact=+5.855); large total BTC moved (total_input_btc=0.1956, impact=+1.462); quiet in the last hour (sender_tx_count_1h=0, impact=-1.039)",output_min_max_ratio,5.8554,total_input_btc,1.4617,sender_tx_count_1h,-1.0391
17c233ce5ec64f30a5a3f07628f300e3,606,both,high,0.9930727,-0.0331130331980872,"very uneven output split (output_min_max_ratio=0.05771, impact=+5.925); quiet in the last hour (sender_tx_count_1h=0, impact=-1.050); large total BTC moved (total_input_btc=0.1665, impact=+0.571)",output_min_max_ratio,5.9249,sender_tx_count_1h,-1.0496,total_input_btc,0.5714
ad3cbc942ca64ed2a26f3cbc09b3d698,606,both,high,0.99219066,-0.0207165398195429,"very uneven output split (output_min_max_ratio=0.02767, impact=+6.005); large total BTC moved (total_input_btc=0.2123, impact=+1.435); quiet in the last hour (sender_tx_count_1h=0, impact=-1.037)",output_min_max_ratio,6.0046,total_input_btc,1.4345,sender_tx_count_1h,-1.0371
c7862b14f2924b6499a9dbae413103d6,606,both,high,0.988247,-0.0184591894948364,"very uneven output split (output_min_max_ratio=0.04356, impact=+5.823); quiet in the last hour (sender_tx_count_1h=0, impact=-1.043); large total BTC moved (total_input_btc=0.174, impact=+0.952)",output_min_max_ratio,5.8234,sender_tx_count_1h,-1.0435,total_input_btc,0.9517
faad6c5c025e4e06abe96f00608a7216,376,both,high,0.8953659,-0.2113377259127666,"unusually many inputs (n_inputs=25, impact=+2.280); quiet in the last hour (sender_tx_count_1h=0, impact=-1.060); very fast address reuse (minutes_since_addr_last_output=-1, impact=+0.677)",n_inputs,2.2803,sender_tx_count_1h,-1.0598,minutes_since_addr_last_output,0.6773
c31576ead6674582b212fbe91f9c1d49,353,both,high,0.8914576,-0.2177795121248265,"unusually many inputs (n_inputs=25, impact=+2.281); quiet in the last hour (sender_tx_count_1h=0, impact=-1.061); abnormal fee amount (fee=0.02171, impact=+0.711)",n_inputs,2.2811,sender_tx_count_1h,-1.061,fee,0.7106
4d76410a89424922bd23635a5112c6dc,794,both,high,0.88783336,-0.0236668712426291,"very uneven output split (output_min_max_ratio=0.02513, impact=+4.985); quiet in the last hour (sender_tx_count_1h=0, impact=-1.323); small total BTC moved (total_input_btc=0.08708, impact=-0.795)",output_min_max_ratio,4.9853,sender_tx_count_1h,-1.3233,total_input_btc,-0.795
ed0dcf7dd957463cab22f1c20072247c,353,both,high,0.82235634,-0.0040157739716867,"very uneven output split (output_min_max_ratio=0.04573, impact=+4.959); small total BTC moved (total_input_btc=0.05759, impact=-1.528); quiet in the last hour (sender_tx_count_1h=0, impact=-1.326)",output_min_max_ratio,4.9588,total_input_btc,-1.5276,sender_tx_count_1h,-1.3263
b09c331916274d12bf82509702aaacc3,540,both,high,0.812301,-0.0540307581299247,"amount far from sender's usual pattern (sender_amount_zscore=10, impact=+4.221); consistent ASN recently (sender_distinct_asn_last10=2, impact=-0.522); unusually many outputs (n_outputs=1, impact=+0.500)",sender_amount_zscore,4.2211,sender_distinct_asn_last10,-0.5219,n_outputs,0.5003
6417f68ee90a4673aa13e8897457de4e,376,both,high,0.75287926,-0.0044443533231233,"very uneven output split (output_min_max_ratio=0.06276, impact=+4.955); quiet in the last hour (sender_tx_count_1h=0, impact=-1.332); small total BTC moved (total_input_btc=0.0583, impact=-1.188)",output_min_max_ratio,4.9553,sender_tx_count_1h,-1.3321,total_input_btc,-1.1882
3a6e51bfeeb54a69882590fca6f749c5,89,both,high,0.75177276,-0.2118252742068238,"unusually many inputs (n_inputs=25, impact=+2.280); quiet in the last hour (sender_tx_count_1h=0, impact=-1.061); near-perfect input/output balance (input_output_ratio=1.004, impact=-0.997)",n_inputs,2.2803,sender_tx_count_1h,-1.0614,input_output_ratio,-0.9972
bf6588b49b76420aa12a5436f5fd3075,376,both,high,0.73439234,-0.0218118287932745,"very uneven output split (output_min_max_ratio=0.05534, impact=+4.777); small total BTC moved (total_input_btc=0.0653, impact=-1.606); quiet in the last hour (sender_tx_count_1h=0, impact=-1.323)",output_min_max_ratio,4.7775,total_input_btc,-1.6058,sender_tx_count_1h,-1.323
a9a06987a4f84e5ca56cd76d71cc4227,376,both,high,0.6904502,-0.013883245517695,"very uneven output split (output_min_max_ratio=0.08126, impact=+4.986); small total BTC moved (total_input_btc=0.07085, impact=-1.705); quiet in the last hour (sender_tx_count_1h=0, impact=-1.331)",output_min_max_ratio,4.9859,total_input_btc,-1.7054,sender_tx_count_1h,-1.3313
