txid,geo_country_resolved,asn_resolved,n_inputs,n_outputs,n_unique_input_addresses,n_unique_output_addresses,total_input_btc,total_output_btc,input_output_ratio,fan_in_5plus,output_min_max_ratio,fee,fee_ratio,input_addr_is_recent_output,minutes_since_addr_last_output,first_input_addr,sender_tx_count_1h,sender_tx_count_24h,sender_time_since_last_tx_min,sender_distinct_asn_last10,sender_distinct_ip_last10,sender_amount_zscore,is_anomaly,anomaly_type,wallet_ids,canonical_wallet_id
5a737d5e4c6344f09c9ce59b78bf9bc7,US,DIGITALOCEAN-ASN,1,2,1,2,0.04374512,0.0436191,1.0028891013340486,0,1.0,0.00012602,0.00288077847311883,0,6632.419250100001,bc1q546c8bacd325459bb73392a455f4b4,0,0,-1.0,1,1,-3.4575511390584666,0,normal,,766
345cc5469a854c1c8fc275487330e604,DE,Deutsche Telekom AG,1,1,1,1,0.15216384,0.15175876,1.0026692363590741,0,1.0,0.00040508,0.002662130503541446,0,6505.53067535,bc1q17444fdf27f64571a7ceb2a20f25ab,0,0,-1.0,1,1,6.680830505143367,0,normal,,773
1225b660ff7c4c08b314817251ea4dab,US,Datacamp Limited,1,2,1,2,0.0546208,0.0545037,1.002148477993237,0,1.0,0.00011709,0.0021436888511336344,0,3074.2702859166666,37de70b1d89cb46cab420bdf20afe07,0,0,-1.0,1,1,-0.19841369175296453,0,normal,,76
12615ca4e93c41ba82e65a43464a18cf,US,COMCAST-7922,1,1,1,1,0.05702442,0.05692533,1.0017407013714281,0,1.0,9.909e-05,0.0017376765953954463,0,13526.365636683333,35a72ad6b27134bc0975f02b52d74a1,0,0,-1.0,1,1,0.08998177995467799,0,normal,,402
4b01afe32a144acaa1f02e341a07ed20,IN,Mahanagar Telephone Nigam Limited,1,2,1,2,0.0497202,0.04959634,1.0024973617004802,0,1.0,0.00012386,0.002491140421800395,0,1081.3698162,16cb8ada49ea143ad8acf8e8e3501bc,0,0,-1.0,1,1,0.0,0,normal,,315
49116d7f594e4d02baeb7c7532da0481,DE,Deutsche Telekom AG,2,1,2,1,0.00821258,0.00818497,1.0033732561023438,0,1.0,2.76e-05,0.003360697856215708,0,12559.119182633332,177691993a16b4ab693e5748d883ae6,0,0,-1.0,1,1,-0.9301972192280454,0,normal,,704
4d856e257b6a4c589be5ed761948624b,JP,NTT Communications Corporation,1,1,1,1,0.06663712,0.06653512,1.0015330249648606,0,1.0,0.000102,0.0015306783966654023,0,1556.3841161999999,bc1q9403ec4bf8e94c7ab68e18725f85dd,0,0,-1.0,1,1,-0.2693496944098324,0,normal,,350
7fccbfdfb7154ac0b87d221d118f4d5e,DE,Plusnet GmbH,1,1,1,1,0.10868898,0.10852424,1.0015180018768157,0,1.0,0.00016474,0.0015157010397926266,0,1706.9499275833334,bc1qeb337ca0e56e4d53a1b88bced43870,0,0,-1.0,1,1,-0.2723779077733441,0,normal,,530
b9db389a10c24853aeadb01c80ca836f,IN,Mahanagar Telephone Nigam Limited,1,1,1,1,0.06404141,0.06381957,1.0034760497446158,0,1.0,0.00022184,0.003464008678134976,0,4087.3703049833334,14353bce15c554024a56fb9d50e7ee6,0,0,-1.0,1,1,3.1575505719741144,0,normal,,192
96db8df53a1d4a18b29c5883dbc68617,CA,OVH SAS,1,3,1,3,0.01160779,0.011569920000000001,1.003273142770218,0,1.0,3.786e-05,0.0032616027684856464,0,10340.593598250001,3ae69fb7137e9407a91d55f54c44a35,0,0,-1.0,1,1,0.763947375694146,0,normal,,703
6731c44682bd4c028d15cfee8cdc7b63,IN,"Bharti Airtel Ltd., Telemedia Services",1,1,1,1,0.05346614,0.05330991,1.0029305995827043,0,1.0,0.00015623,0.0029220362644469936,0,8032.513259583333,bc1qb9f2e25b5e724762867b988d0eaa7d,0,0,-1.0,1,1,0.0,0,normal,,532
63bc8a1dc834496ab7a86eedc74f0aea,GB,M247 Europe SRL,1,1,1,1,0.06645056,0.0663486,1.001536731747166,0,1.0,0.00010196,0.0015343738261949936,1,141.83589018333333,bc1q348867d7093e44d58584e25fd54ac2,0,0,-1.0,2,1,0.4136532828616819,0,normal,,149
a3f96d9c228043d9b480dee6886f9aa4,US,COMCAST-7922,1,2,1,2,0.04357547,0.04341984,1.0035843061605016,0,1.0,0.00015563,0.003571504793866825,0,13692.80375665,35a72ad6b27134bc0975f02b52d74a1,0,1,166.43811996666668,1,1,-3.771502765511709,0,normal,,402
687c9093dab14150926fbd4c71248540,US,UNRESOLVED,1,2,1,2,0.05326432,0.0530746,1.0035745912357323,0,1.0,0.00018972,0.003561859045605013,0,5555.592654466667,bc1qe04bfcceaf75470ea122a0c5eabd39,0,0,-1.0,0,0,0.0,0,normal,,563
f1290723a4704a0b85de9b4826eb1c3c,IN,Mahanagar Telephone Nigam Limited,1,1,1,1,0.16117392,0.16072901,1.0027680752839827,0,1.0,0.00044491,0.0027604341943163013,0,11098.480135366666,bc1qb68c3f80135640f4b16c1e81fa66a8,0,0,-1.0,1,1,0.9712318584418432,0,normal,,272
1d473bcac2e548be826660135d114561,RU,Datacamp Limited,1,1,1,1,0.02175214,0.02172217,1.0013796964115464,0,1.0,2.997e-05,0.0013777954720776899,0,-1.0,15d172061d73441b2bc2f7c84c1663f,0,0,-1.0,1,1,1.8626891971149866,0,normal,,487
dae306a5e7e746f1a15771c4fc14e144,IN,Mahanagar Telephone Nigam Limited,1,2,1,2,0.02858889,0.0285605,1.0009940302165579,0,1.0,2.84e-05,0.0009933928879365375,0,-1.0,11d32b5cdb19544f49e96f2fe68492e,0,0,-1.0,1,1,-0.8486350116811727,0,normal,,778
5cd6dad3f9fc44cbb7f1cc12f17fbbcf,US,Amazon Data Services Ireland Ltd,1,1,1,1,0.06963036,0.06955449,1.001090799458094,0,1.0,7.587e-05,0.0010896109111025707,0,1747.8538171166665,1466c9abd37d74d1e8941cb2ec39bde,0,0,-1.0,0,0,0.0,0,normal,,548
16a9a6da53734d869c4eaf7caf17ca8f,CA,OVH SAS,1,2,1,2,0.01057559,0.01052732,1.0045852125707206,0,1.0,4.828e-05,0.004565229930434142,0,10500.309862166667,3ae69fb7137e9407a91d55f54c44a35,0,1,159.71626391666666,1,1,0.13785577822170608,0,normal,,703
ebb8f2d1fdc243fb8350046d3fb244c7,FR,OVH SAS,1,1,1,1,0.04485453,0.04477859,1.0016958997592376,0,1.0,7.594e-05,0.0016930285525230116,0,-1.0,bc1q528f930d14304707b1ded9ad5ddbb3,0,0,-1.0,1,1,-1.3277050119503844,0,normal,,345
b15f97198a234827b6493ad19288547c,FR,OVH SAS,8,8,8,8,0.85580344,0.8525864,1.0037732715417464,1,1.0,0.00321711,0.0037591692784034614,0,6197.242103583334,10d1e61a2433e4922adca9af8b7a8e2,0,0,-1.0,1,1,-0.8541001608488379,0,normal,,225
7f7efe6ceb104a5bbfb84b2f350e11d4,DE,Deutsche Telekom AG,2,2,2,2,0.08068384,0.08035712,1.0040658500453974,0,1.0,0.00032671,0.004049261909200157,0,-1.0,1a07314739f2e4a8dad48e8184ac42d,0,0,-1.0,0,0,0.0,0,normal,,758
1c9460f0801d493a9c41ed9bcb80c0ba,US,DIGITALOCEAN-ASN,1,1,1,1,0.32112585,0.32027012,1.0026719008317104,0,1.0,0.00085573,0.0026647808016701242,0,-1.0,bc1qb33d5e7486bf4e14bfbb92549ea05c,0,0,-1.0,1,1,3.649919196975073,0,normal,,416
b913eba4528d4a6e9ca47eff12fa7380,FR,OVH SAS,2,2,2,2,0.57423262,0.57345562,1.0013549435612819,0,1.0,0.000777,0.0013531101733649336,0,6204.952067166667,10d1e61a2433e4922adca9af8b7a8e2,1,1,7.709963583333334,1,1,-2.9424507297874514,0,normal,,225
12be1447a597481784b287e65b1f2fd6,DE,Deutsche Telekom AG,1,2,1,2,0.02654081,0.02644888,1.0034757615445342,0,1.0,9.193e-05,0.003463722471167986,0,-1.0,3e163f035f17c445eb4ffad438e717e,0,0,-1.0,1,1,0.0,0,normal,,729
d2fb5bbcdecb408d8791fd609b24ba27,US,DIGITALOCEAN-ASN,1,2,1,2,0.02327746,0.02321516,1.0026835912395178,0,1.0,6.23e-05,0.0026764088521685782,0,2560.0601505333334,3eed3dc7c5bf349e5b3a915a30128c9,0,0,-1.0,1,1,0.8743413908112182,0,normal,,536
2290a270cd24439a94c1f01c367d884a,IN,Mahanagar Telephone Nigam Limited,1,1,1,1,0.09588632,0.0955923,1.0030757707472253,0,1.0,0.00029402,0.003066339390227928,0,5036.84303705,322c7dd85f4164f508acdcd2a0b072a,0,0,-1.0,1,1,-0.04456579183776313,0,normal,,621
d553b661f47b4e929030a1660df268aa,DE,Deutsche Telekom AG,1,2,1,2,0.07576401,0.07547788,1.0037909119863992,0,1.0,0.00028613,0.0037765952462125484,0,14153.456216666667,bc1q45c7eb33ff2d4dddb85a69e5a5a7ad,0,0,-1.0,1,1,0.7332557215102442,0,normal,,280
bb9a34d3945842778e6da2f451c45ccf,SE,Datacamp Limited,1,1,1,1,0.05749205,0.05738096,1.001936008041692,0,1.0,0.00011109,0.0019322671569373504,0,-1.0,321b9dce185db47f0a3463a1d46dcda,0,0,-1.0,1,1,-0.07600725435512774,0,normal,,22
5163258059ec4c88bf3c9ffa9a9256d5,JP,NTT Communications Corporation,1,1,1,1,0.01379894,0.01377772,1.0015401677490907,0,1.0,2.122e-05,0.0015377992802345687,0,253.21287063333332,1a8ca4f41179d40a897351cfab3e5ff,0,0,-1.0,1,1,-0.3775674359717597,0,normal,,741
3314eca6644340dea7a351d0958f92b3,DE,Deutsche Telekom AG,1,1,1,1,0.0707833,0.07061936,1.0023214597243586,0,1.0,0.00016394,0.002316083030884404,0,-1.0,18c48b69e7b2a4fb89b0c7159ec7d78,0,0,-1.0,1,1,-6.729801291551609,0,normal,,275
3d88e16290c84a398737d914095c7c16,CA,OVH SAS,1,2,1,2,0.11687587,0.1164614,1.0035588615627151,0,1.0,0.00041447,0.0035462409819922622,0,4753.352863266667,3a0f1072b3ea44c96bcdaa47121fd9d,0,0,-1.0,1,1,10.0,0,normal,,599
8f0b9d73049747d68b34e654574231c1,DE,Deutsche Telekom AG,1,2,1,2,0.20533763,0.20489932,1.0021391481435857,0,1.0,0.0004383,0.002134533256276504,0,2464.434868266667,1623e71abb3d04c12aa0567e32a6796,0,0,-1.0,1,1,0.026578665537264193,0,normal,,256
ad734268451046bb9cdaa179ea0b876e,VN,VNPT Corp,1,2,1,2,0.0072298,0.00721038,1.0026933393246957,0,1.0,1.941e-05,0.0026847215690613845,0,3836.8651201166667,bc1qfe70331ca31849abbf0933b78dbe76,0,0,-1.0,0,0,0.0,0,normal,,285
48eefb41a889415eae9fdd9b93e1dcac,KE,CKL1-ASN,1,1,1,1,0.07066982,0.07061159,1.0008246521569617,0,1.0,5.823e-05,0.0008239726661253702,0,6988.367829766667,36543848e368e427e88d97cc06ce88f,0,0,-1.0,1,1,0.5729919214624376,0,normal,,237
46e52d0461694d47a2a0a5c44ec9d77b,DE,Deutsche Telekom AG,2,4,2,4,0.06035884,0.06011964,1.003978733072919,0,1.0,0.00023919,0.003962799815238331,0,-1.0,1a07314739f2e4a8dad48e8184ac42d,0,1,179.25647758333335,1,1,0.0,0,normal,,758
92b14ce48a4a4c92953425df9a6773f2,IN,Mahanagar Telephone Nigam Limited,1,1,1,1,0.08226602,0.08197956,1.003494285648764,0,1.0,0.00028646,0.0034821181333435118,0,-1.0,bc1q85f8ba1539264e1b9885b0dd7f5a9a,0,0,-1.0,1,1,1.017562314402954,0,normal,,68
3fd6f41dcf50492298e9632a447f352b,US,UNRESOLVED,1,1,1,1,0.12364346,0.12343079,1.0017229898633881,0,1.0,0.00021267,0.0017200262755506844,0,-1.0,391ef8e576c6d48f5933728f3fffe33,0,0,-1.0,1,1,-0.8104454879523578,0,normal,,191
dc3c6119106440d69440baf38a58ad76,US,AMAZON-AES,1,1,1,1,0.01084568,0.01081111,1.0031976365054096,0,1.0,3.457e-05,0.0031874442174211304,0,-1.0,3c4e7221d832c49a2a6e6058ca82f3e,0,0,-1.0,1,1,1.4595829382307148,0,normal,,525
94214cc0d42f4e348a5aed80ebfe4dca,US,EGIHOSTING,1,3,1,3,0.01071886,0.01067175,1.0044144587345092,0,1.0,4.712e-05,0.0043959898720572895,0,3605.6145439833335,13b18dffca6dc436bab1deacbd73283,0,0,-1.0,1,1,-1.7810410815248108,0,normal,,171
e4af479476d14284962e0efec96da35a,VN,VNPT Corp,1,2,1,2,0.00498191,0.00496638,1.0031270261236553,0,1.0,1.554e-05,0.003119285575211114,0,3915.662847716667,bc1qfe70331ca31849abbf0933b78dbe76,0,1,78.7977276,1,1,0.0,0,normal,,285
b607774032d54020ab80eec4dc807a88,US,COMCAST-7922,1,2,1,2,0.00576493,0.00573838,1.0046267413451182,0,1.0,2.655e-05,0.0046054331969338745,0,2393.8938388166666,109b0538b60ec4e439f8739595cf754,0,0,-1.0,1,1,0.34716148867808694,0,normal,,471
e77abaa70acb47218d28a89d84c10d22,JP,NTT Communications Corporation,1,2,1,2,0.0187324,0.01866376,1.0036777155299896,0,1.0,6.865e-05,0.0036647733339027566,0,8846.161532833334,3065b7825bd1343b89c822f4c2cfd6a,0,0,-1.0,1,1,0.28243644856284505,0,normal,,620
b0887892b7324c75ade2332ac7e1be82,CA,OVH SAS,1,2,1,2,0.00499864,0.00498266,1.0032071223001369,0,1.0,1.598e-05,0.0031968695485171963,0,711.6700030666667,bc1q89b493139d5a4b68b6cbff8d804aab,0,1,1054.15317935,2,1,-1.9581641757193426,0,normal,,382
4908e6567df64c25ba164b90530ac407,DE,Deutsche Telekom AG,1,1,1,1,0.05685719,0.05673989,1.002067328646566,0,1.0,0.0001173,0.002063063616052781,0,1495.7640071333333,15b9c020c2fae4dc39f9235606cf360,0,0,-1.0,1,1,-0.3943984325045758,0,normal,,143
f163ed41bbc14722890719a38a140181,SG,Datacamp Limited,1,2,1,2,0.073639,0.07346672,1.0023450073720455,0,1.0,0.00017228,0.0023395211776368503,0,-1.0,188d621fb1d8540df9740ecdcf287db,0,0,-1.0,1,1,2.3836557835954815,0,normal,,232
ec6f5b83150645a68c320803437853c3,JP,NTT Communications Corporation,1,1,1,1,1.68246382,1.67596176,1.0038795992576823,0,1.0,0.00650206,0.0038646061345913515,0,-1.0,bc1q38239f8acd244f9db728a8a9d4754a,0,1,1363.8991401166668,1,1,-3.9088434936719705,0,normal,,209
5ab7905b37634612b3d87c3b005dc878,US,COMCAST-7922,3,1,3,1,0.06534297,0.06526693,1.0011650616935712,0,1.0,7.605e-05,0.001163858943050798,0,-1.0,349c4c032d6ac47bab784acba131c83,0,0,-1.0,1,1,0.0,0,normal,,518
5c1b12ee35574137944fbe2bf9bd33b5,DE,Deutsche Telekom AG,3,2,3,2,0.08858970000000001,0.08852792,1.0006978589353508,0,1.0,6.178e-05,0.0006973722678821578,0,-1.0,3eeaae1f7c0f643faab1dcfe0cb7186,0,0,-1.0,1,1,2.896271043204543,0,normal,,521
fa8ec83b47324c76b6b223ae5a646f59,DE,Deutsche Telekom AG,1,2,1,2,0.15014215,0.14963604,1.0033822734148805,0,1.0,0.00050611,0.003370872203441872,0,1839.8255890333335,3534a95af7a7a4829965fc46b8591a0,0,0,-1.0,1,1,0.0,0,normal,,334
3ee64bceaa6a408a9cf276917d622fa2,DE,Deutsche Telekom AG,1,1,1,1,0.02009128,0.02002438,1.0033409274094878,0,1.0,6.69e-05,0.003329802780111571,0,9159.482202683334,bc1qaac38781d87a471cae1329bf49dbf4,0,0,-1.0,1,1,-1.9947959432614233,0,normal,,776
1c1cb48939324b2087643b850c1ced16,JP,"NTT PC Communications, Inc.",1,2,1,2,0.06224272,0.06214342,1.0015979165613995,0,1.0,9.931e-05,0.001595527958932386,0,3758.5220648333334,bc1q55342e66372646c69bcc658168485f,0,0,-1.0,1,1,1.0641359527025644,0,normal,,450
3398b4d76348434bb398de9baa30e620,US,UNRESOLVED,5,1,5,1,0.0386392,0.03855652,1.002144384399837,1,1.0,8.266e-05,0.002139278245926417,0,10453.90591605,bc1qfbb8676f99d54ba2a06a366d0fccfc,0,0,-1.0,1,1,0.2432544769134738,0,normal,,95
0711203f94fa42278205c0d6ec0aaf60,VN,VNPT Corp,1,2,1,2,0.05902301,0.0588953,1.002168424305505,0,1.0,0.0001277,0.0021635629900948797,0,2130.6238842166667,372c029a0f6ca496aaafe35d52f8625,0,0,-1.0,1,1,-3.161682681219286,0,normal,,582
6263c54d4429495080d6df35dba9b7cd,IN,Mahanagar Telephone Nigam Limited,1,2,1,2,0.12638745,0.12624198,1.0011523108240223,0,1.0,0.00014547,0.0011509845320876399,0,864.7652297333333,3c18b9b6e862340e595b01a904ce49c,0,0,-1.0,2,1,0.883725896199897,0,normal,,215
dcadf6ab20554c5da9a2f858d36e9367,IN,Mahanagar Telephone Nigam Limited,1,2,1,2,0.14021102,0.13967708,1.003822674414442,0,1.0,0.00053395,0.00380818854324004,0,14529.971047016666,32e5cc7a6d2b1434f9931a6df461b59,0,0,-1.0,1,1,0.0,0,normal,,67
edf8104807f04479a9654cb34806998d,IN,Mahanagar Telephone Nigam Limited,1,1,1,1,0.04388145,0.04375478,1.0028949979865058,0,1.0,0.00012667,0.0028866411661419575,0,-1.0,36ad5f7fc24b64d45ab0ba680bd4376,0,0,-1.0,1,1,0.0,0,normal,,470
c8e266a3b6e24d51812e6dcf54b40a96,DE,Deutsche Telekom AG,1,2,1,2,0.05689058,0.05674092,1.0026376026331614,0,1.0,0.00014967,0.0026308397629273596,0,14803.8204508,16f0655c80bcc4f20831bc15264f88a,0,0,-1.0,0,0,0.0,0,normal,,264
c4d45a43e9a0489380a16636f556ebb7,DE,Deutsche Telekom AG,1,1,1,1,0.11444373,0.11405359,1.0034206726855333,0,1.0,0.00039014,0.003409011572761566,0,1980.65617305,3534a95af7a7a4829965fc46b8591a0,0,1,140.83058401666668,1,1,-2.794822587509644,0,normal,,334
92237de499174599ad724f9c7289f8ea,JP,NTT Communications Corporation,1,1,1,1,0.01835015,0.01826983,1.004396318958633,0,1.0,8.032e-05,0.004377075936708965,0,708.9972414666667,1a8ca4f41179d40a897351cfab3e5ff,0,1,455.7843708333333,1,1,1.5029835422953266,0,normal,,741
728d8185716b43328e30dc740bdc1099,JP,NTT Communications Corporation,1,1,1,1,0.0116115,0.01157314,1.0033145714991782,0,1.0,3.836e-05,0.0033036214098092404,0,-1.0,3572f2023ce334d2d8e49984bf37a0d,0,0,-1.0,1,1,-3.034175270444863,0,normal,,263
63486ecd280746ca8d3b667e4f7cd5d8,GB,Datacamp Limited,1,1,1,1,0.01508813,0.01502168,1.004423606414196,0,1.0,6.645e-05,0.00440412430168616,0,-1.0,37e4221bad48d452c95f1d27c9c755a,0,0,-1.0,1,1,2.262643277128025,0,normal,,254
81cf330aa3e3461ba9ad75dd808f8d01,DE,Deutsche Telekom AG,1,2,1,2,0.08617828,0.08599872,1.0020879380530314,0,1.0,0.00017956,0.002083587651087954,0,21928.0175212,bc1q37cd148b53f448e794bb2680eb97dd,0,0,-1.0,1,1,0.0,0,normal,,371
2956cbfb2e494984bc1e95e1c6a6dc7b,CN,UNRESOLVED,3,1,3,1,0.13652208,0.13607353,1.0032963795383274,0,1.0,0.00044856,0.003285622369656249,0,4375.034878783334,bc1qa42398c8122b4e7e82bc03aebeecb5,0,0,-1.0,1,1,0.12242644264709847,0,normal,,166
9fab11ee74f54580a59e01664309856d,IN,Mahanagar Telephone Nigam Limited,1,3,1,3,0.06174272,0.06162972,1.001833530965255,0,1.0,0.000113,0.0018301752822033107,0,5692.1049501,bc1q3b2dd2f0f2a546968c412e5c974920,0,0,-1.0,1,1,-1.79140639838011,0,normal,,157
cb2ae66633884f4daac5a0027811b195,IN,"Bharti Airtel Ltd., Telemedia Services",1,1,1,1,0.11159576,0.11130013,1.0026561514348635,0,1.0,0.00029563,0.0026491149842968946,0,2620.5227288833335,bc1qdaf01d0df78b4b2ead978b3219a29e,0,1,1301.1307490833335,1,1,2.325681931952717,0,normal,,503
a2c19a01902e46bfb27cca6562538b80,US,COMCAST-7922,1,2,1,2,0.02086945,0.02082446,1.0021604401746793,0,1.0,4.499e-05,0.0021557827350505163,0,-1.0,3e7a2122de87342dda7af8e54b823f2,0,0,-1.0,1,1,-0.2694233923011199,0,normal,,240
99b3f7072e0645c183793e66c139de65,DE,Deutsche Telekom AG,3,1,3,1,0.0281319,0.02802943,1.0036558003498466,0,1.0,0.00010246,0.003642128686651097,0,-1.0,bc1q4049528b97804a4481dc0a71164169,0,0,-1.0,1,1,6.230674294862693,0,normal,,84
3b900f4e10ab4cdaae1bc2e038bf887d,JP,NTT-ME Corporation,1,2,1,2,0.12828449,0.12785584,1.0033526039952496,0,1.0,0.00042864,0.0033413236471532917,0,-1.0,bc1qb3918c38aefd45a6b2d16e8c4c0ca2,0,0,-1.0,1,1,-0.8798994432629598,0,normal,,629
2f6d0b77b8a644fca12568b6500d7f5f,IN,"Bharti Airtel Ltd., Telemedia Services",1,1,1,1,0.03979405,0.0396483,1.0036760718618454,0,1.0,0.00014575,0.003662607852178906,0,1699.4246843166666,3dbd3d72359ee49e980351d8d6c06ae,0,0,-1.0,1,1,0.0,0,normal,,273
7fd9e92bd44345b2afeef39c62759c82,JP,NTT Communications Corporation,1,1,1,1,0.26467459,0.26438645,1.001089844052144,0,1.0,0.00028814,0.0010886575851501272,0,3990.073172533333,1e75c24a023ed44bd9c7df0ed13f17a,0,0,-1.0,1,1,5.1721354015094105,0,normal,,473
3d47e11bd9984bc684ebb0cbc7b66c32,GB,GTT Communications Inc.,1,2,1,2,0.03975441,0.03962866,1.0031732084809326,0,1.0,0.00012575,0.0031631710796361963,0,2011.3552544833333,bc1q69549a21c25c4941b025ee8da5503b,0,0,-1.0,1,1,0.0,0,normal,,98
88268bc8ffbd4563ac7b2500df4ce40e,JP,NTT Communications Corporation,2,1,2,1,0.12092602,0.12051262,1.003430346133044,0,1.0,0.0004134,0.0034186190862810174,0,1208.7451679666667,16d063905dfcb42fab46b55910dcdcb,0,0,-1.0,1,1,0.6018886654676958,0,normal,,680
9c8e397a04624b6498db7d5a6b0ebda1,FR,OVH SAS,1,1,1,1,0.16015145,0.15960475,1.003425336651948,0,1.0,0.0005467,0.0034136437728162937,0,1273.47186525,1ddcd789a6af0420db9a3427202eff6,0,0,-1.0,0,0,0.0,0,normal,,669
983d133ae5dc4a5ab9e4071ea01aaf42,US,COMCAST-7922,1,2,1,2,0.02804027,0.02795086,1.0031988282292565,0,1.0,8.941e-05,0.003188628354862489,0,-1.0,3e7a2122de87342dda7af8e54b823f2,0,1,121.05940353333334,1,1,1.5918927860240164,0,normal,,240
d088e681ac1f46659e1bf561338a5279,JP,NTT Communications Corporation,1,2,1,2,0.08349436,0.08342544,1.0008261268984617,0,1.0,6.892e-05,0.0008254449761636594,0,-1.0,1cb04f58ac59640808aec5dfdb68f1c,0,0,-1.0,1,1,0.0,0,normal,,720
17844df2d2ea43428f6778aa3931c3cb,DE,Deutsche Telekom AG,1,1,1,1,0.02244939,0.02240597,1.001937876378483,0,1.0,4.342e-05,0.0019341282769821362,1,131.22920068333332,1e047127b23b64775a8bb9ddd327199,0,0,-1.0,1,1,0.0,0,normal,,129
a06d1018ee5542fba48df1e3607155b2,FR,OVH SAS,2,1,2,1,0.06312292,0.06298517,1.0021870227547216,0,1.0,0.00013774,0.0021820917029820547,0,8423.364194483333,bc1qedcd01511d454cd0afcb5bd7b61be7,0,0,-1.0,1,1,-2.822537302802679,0,normal,,593
fc10411492654aa3b6550bd04eeee833,US,DIGITALOCEAN-ASN,1,1,1,1,0.02566908,0.02556202,1.004188244903963,0,1.0,0.00010706,0.004170776669830005,0,12718.774066583333,3fcf7d876de17452c8f0e770f3c966b,0,0,-1.0,1,1,-0.9964778265293847,0,normal,,687
a4027908fe3446d8ac514b2843de9cbb,VN,VNPT Corp,2,1,2,1,0.23489964,0.23445191,1.0019096880038212,0,1.0,0.00044773,0.0019060480467317873,0,4267.655572816667,bc1q5cc6077562aa4443b41a87c68ee5f4,0,0,-1.0,1,1,0.0,0,normal,,32
f4529baa627d469b9a7c36fdd40e21eb,JP,NTT Communications Corporation,3,2,3,2,0.05581992,0.05559484,1.0040485771701115,0,1.0,0.00022509,0.004032431433079803,0,-1.0,3449b1e6772204283827452a553c9cb,0,0,-1.0,1,1,-0.48039442658463255,0,normal,,724
32e9fde505db425cb6368f306919239f,US,COMCAST-7922,1,1,1,1,0.03583739,0.03579778,1.0011064931959466,0,1.0,3.961e-05,0.0011052702219664994,0,493.6977758333333,1f980de869ab547b2a49e6998c3ded2,0,0,-1.0,1,1,0.0,0,normal,,168
b0651fcab3b343b2be3ac3a93760020d,CA,OVH SAS,1,2,1,2,0.04815619,0.04808166,1.0015500712745775,0,1.0,7.453e-05,0.0015476722722457903,0,5774.0807285500005,176e9c20cd6fe457484815daec29684,0,0,-1.0,1,1,-1.2153870489542302,0,normal,,151
5550c00c65894d2aadd474ba3cc70488,US,COMCAST-7922,1,1,1,1,0.10336529,0.1032897,1.0007318251481028,0,1.0,7.559e-05,0.0007312899717110067,0,2938.3988043833333,187929cc1172b4c41a50cfda7cf28c9,0,0,-1.0,1,1,3.756262704031445,0,normal,,207
a57958b884094c48bbee73944306ce58,US,AMAZON-02,1,2,1,2,0.0215522,0.02150598,1.0021491696728073,0,1.0,4.621e-05,0.0021440966583457836,0,6337.7849305166665,1baaa6e310dd64bd18a27879489a701,0,0,-1.0,1,1,-0.40409574001288484,0,normal,,728
6c0aeadc81d94f5186568bcfbba1c8cc,GB,Datacamp Limited,1,1,1,1,0.02800028,0.02794369,1.0020251441380863,0,1.0,5.659e-05,0.002021051218059248,0,6379.746072883334,1544f19cf315c455fb95d5b575710e0,0,0,-1.0,1,1,2.1299360462058465,0,normal,,513
5de82c7630d4403c9a63654e0ca5bdc6,JP,NTT SmartConnect Corporation,1,2,1,2,0.06297676,0.06273918,1.00378678841515,0,1.0,0.00023757,0.0037723439567230828,0,11245.4373129,314b5dd9082a14adf95a16e969302a8,0,0,-1.0,1,1,0.4011506330505619,0,normal,,761
55f6331d1d3f484d9bcef473a9b14b29,IN,"Bharti Airtel Ltd., Telemedia Services",1,2,1,2,0.05571993,0.05559334,1.0022770713182552,0,1.0,0.00012658,0.0022717185753822733,0,-1.0,3d7853c973972409faea1a1db3c7571,0,0,-1.0,1,1,-2.302837743584388,0,normal,,201
6441515c07d5459097516c0f48506e27,US,COMCAST-7922,1,2,1,2,0.04577578,0.04573576,1.0008750264563222,0,1.0,4.002e-05,0.0008742614544197826,0,620.7845756833334,3f8519c05d0fc4429b7f35acbd8b2d7,0,0,-1.0,1,1,-0.525685659666456,0,normal,,551
cf68c94a0127410a906a0030dde32b0b,NL,CW Vodafone Group PLC,1,3,1,3,0.03394131,0.03385797,1.0024614588529672,0,1.0,8.334e-05,0.002455414950100629,0,4811.765070933334,3521027d290aa49978b9bf18bc29ce4,0,0,-1.0,1,1,-10.0,0,normal,,642
8d9f6ac6be3444c282be04704ee73e41,JP,NTT Communications Corporation,1,1,1,1,0.06279914,0.06257425,1.0035939703632086,0,1.0,0.00022489,0.0035810999959553585,0,-1.0,bc1q1c46cc5f91cb429d8250da2be2a983,0,0,-1.0,1,1,-0.0774722083575076,0,normal,,585
e81886a7356945bbb6f372b5b2b61f57,FR,OVH SAS,2,2,2,2,0.01817118,0.01810014,1.0039248315206402,0,1.0,7.103e-05,0.003908937119108391,0,-1.0,1718cab7231ae45dc997620538b96b3,0,1,1411.3452546333333,1,1,-1.6746890242222265,0,normal,,307
