txid,canonical_wallet_id,detector,priority_tier,xgb_proba,if_score
87d019fcba7a4fc6b6e4e137b1d55baa,30,isolation_forest,worth reviewing,5.567763e-05,-0.0987919717555256
d4a54f57a0494152aace0d4be6ce181e,89,isolation_forest,worth reviewing,5.476677e-05,-0.0151277914001488
15f06dc0e67f462599f6d202d1a0c131,27,isolation_forest,worth reviewing,4.9475224e-05,-0.1079464518278537
211ffaa27fa54b6ca56d62883e6d9a5c,30,isolation_forest,worth reviewing,4.9178783e-05,-0.181398686564985
9b344f830b044509ba4633146cff9577,432,isolation_forest,worth reviewing,4.2750977e-05,-0.064018972609431
c4c3374302174433884e23dac4b01510,615,isolation_forest,worth reviewing,4.061351e-05,-0.040052100875488
676b30d597f34cf7bd62c6b25fcd1c81,733,isolation_forest,worth reviewing,4.0506602e-05,-0.0902977776101975
dc9e6d8f83f94215b51e9344e284a6c6,429,isolation_forest,worth reviewing,3.9395185e-05,-0.1962268475644544
03512ae60f81467087f72b41f1fb4545,579,isolation_forest,worth reviewing,3.9058476e-05,-0.0629345608334834
17f75a034eaa4cf1ba48fe64dcf6ebe6,27,isolation_forest,worth reviewing,3.6003712e-05,-0.1200937948566653
cbd0d9551b3240f9b51177061ea86d96,733,isolation_forest,worth reviewing,2.959802e-05,-0.0007010894495499
6752565e70d941079648285bd672da00,223,isolation_forest,worth reviewing,2.9333853e-05,-0.0795059882126398
5e7b1c52ce1143179c39682b902fdf29,223,isolation_forest,worth reviewing,2.8210474e-05,-0.084487014453333
e3da892b85014d749a7257d228a59b2a,89,isolation_forest,worth reviewing,2.3700788e-05,-0.2026086668499314
b87a8f3ece59449382226714b36029cc,89,isolation_forest,worth reviewing,2.0077165e-05,-0.1853063720435891
ae13e386142f4f5d9227ee68c35705c6,27,isolation_forest,worth reviewing,1.6990347e-05,-0.0078107814642638
26dfa165b24d49e9a9cf84a4aa95851b,429,isolation_forest,worth reviewing,1.6533348e-05,-0.0451743779381145
93dcb3ebb8874948b9649c177f8fbf7b,733,isolation_forest,worth reviewing,1.5732941e-05,-0.0167529197953942
dc51f88d8a7c46e5a615e084f0f8b974,223,isolation_forest,worth reviewing,1.4812536e-05,-0.1238408068282739
f08b2b406d9a4bcfa46f508982b412f9,223,isolation_forest,worth reviewing,1.1329933e-05,-0.0230028035436995
ad1340f78e254686a75be364daf52c39,27,isolation_forest,worth reviewing,1.0930437e-05,-0.0030094069930399
057e98091b3d4e43b108bb79c66a5006,238,isolation_forest,worth reviewing,8.185995e-06,-0.1542779509357327
ecae443c357d46c58e7e5447f19698f3,89,isolation_forest,worth reviewing,7.936063e-06,-0.1743482146476389
c6c46db734af4c899918f5888759ffbc,89,isolation_forest,worth reviewing,7.5163393e-06,-0.1616166294081621
020172dd67264b0f923ffcfa3f4ab2dc,27,isolation_forest,worth reviewing,6.3552634e-06,-0.0965866560080996
785fb87cdc8f4c4a9290e5f488672a65,27,isolation_forest,worth reviewing,5.225385e-06,-0.1324374284074708
0a28aa397a5a4255ada3845063ae8a94,27,isolation_forest,worth reviewing,4.725884e-06,-0.0769746918141305
10ab1da8ccf94cf698dedf2597f81fc3,89,isolation_forest,worth reviewing,2.3769685e-06,-0.1742922737620282
