txid,sender_wallet,anomaly,anomaly_score
13ea129ec235441981fcfedb252ac0f8,13456d6b209554f72bde2e7f87e1efa,1,0.20335648422658503
b84904d9cd7d4b2a82bc60b0b0f93a75,13456d6b209554f72bde2e7f87e1efa,1,0.24031837769503905
db671fa4011c44688c944ab4de900d60,13456d6b209554f72bde2e7f87e1efa,1,0.23283280243182686
e1de215a9d3e49e9b6105941220b2eeb,13456d6b209554f72bde2e7f87e1efa,1,0.23897613656097233
c6e00524ebcd4ed28fe601b72ef3b204,13456d6b209554f72bde2e7f87e1efa,1,0.20237256044460789
036f2c59b6ba4dda9317600342c098ab,13456d6b209554f72bde2e7f87e1efa,1,0.1977699774993827
c1ec742724ed498eb8431d87d27ea4a8,13456d6b209554f72bde2e7f87e1efa,1,0.18375588144694172
356f3d054ede45db8480b40adf0ddf95,13456d6b209554f72bde2e7f87e1efa,1,0.23659703935471693
4086605cc2a141c288a7fc3aa2651cf9,13456d6b209554f72bde2e7f87e1efa,1,0.24093591603456999
8802eebfd46a4e2b9aa7e2038a96e7a0,13458acf395414bfcb0925b79215450,1,0.21218601074516003
56eedca5486043ae8463e2335cba09ef,13458acf395414bfcb0925b79215450,1,0.23647249863495862
79d615dae7284b759e06696b2442cebd,13458acf395414bfcb0925b79215450,1,0.12772101233825306
0248381ec27247ed9e19feaa4ae95cb4,13458acf395414bfcb0925b79215450,1,0.18010233350515037
15d0b664edba4165ac20c7c18f4cd85d,13458acf395414bfcb0925b79215450,1,0.22924477231371904
b4b26197729a44199ef95e5b546b1c6e,13458acf395414bfcb0925b79215450,1,0.18619791442443795
4633ba10d4f241908030bcb076abec24,13458acf395414bfcb0925b79215450,1,0.09532238002650872
d2a6b57c903342bd88b4360060a78523,13458acf395414bfcb0925b79215450,1,0.2311614887944054
8427c52693384e698ba42d8220bce384,13458acf395414bfcb0925b79215450,1,0.23503566267749415
17e11694a3854e4b8bcf0742a21c03d1,13458acf395414bfcb0925b79215450,1,0.232465161463774
f985501f865049d8a1e97ddfee3a7a94,13458acf395414bfcb0925b79215450,1,0.15198042762625674
31e9468c18bb4b098318bce742ec4f3c,13458acf395414bfcb0925b79215450,1,0.23169225970943746
4eb23b58a7dc4c51afe8d5e15c1cedb8,13491ae6a5b024c5eace3e5ee2330b3,1,0.12559865407278947
0d1b251606cd4d4a86b2860908cc1e2e,13491ae6a5b024c5eace3e5ee2330b3,1,0.23304907460048746
431eacd32e12446e97eb6595e43fb650,13491ae6a5b024c5eace3e5ee2330b3,1,0.08464444204340771
7ba24a51444044068551a5fe58981e32,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.013908719577407358
1860e380f73b4766822568603de699fd,13491ae6a5b024c5eace3e5ee2330b3,1,0.07074247053202565
3881080a2d7c476aab2c97c8094dfeb8,13491ae6a5b024c5eace3e5ee2330b3,1,0.10572750649414009
75dd74f692c74900ba4a9518fd467a56,13491ae6a5b024c5eace3e5ee2330b3,1,0.12854063652897174
434f5d07b8f542ea8f12bf3cdcca38fd,13491ae6a5b024c5eace3e5ee2330b3,1,0.017641542032630575
5ae92f28e5234be7aa71fc48a8163205,13491ae6a5b024c5eace3e5ee2330b3,1,0.11249095512059992
c5372760a0ff4d37b93fa890ebe1e5ae,13491ae6a5b024c5eace3e5ee2330b3,1,0.05077084040068425
61d9022f50a644608e4fca65d3bad5bd,13491ae6a5b024c5eace3e5ee2330b3,1,0.01387365380501504
ba34778029ab4aee98b91362a54135de,13491ae6a5b024c5eace3e5ee2330b3,1,0.0723543013667316
b0fa3e35411b42f89e63a859189f7cb8,13491ae6a5b024c5eace3e5ee2330b3,1,0.07272252003481217
5a113cc1426947028ffdec15066c1f32,13491ae6a5b024c5eace3e5ee2330b3,1,0.004412542859399959
9219ff4a026149839108951f22600826,13491ae6a5b024c5eace3e5ee2330b3,1,0.054106847148777115
43bec18131d54d3189be8650ef435a05,13491ae6a5b024c5eace3e5ee2330b3,1,0.0006794908127996102
b3572a3e693a470aaf5ddec858feca45,13491ae6a5b024c5eace3e5ee2330b3,1,0.03613944359533272
ba8ab1971ffa4a73aa05089beee86a18,13491ae6a5b024c5eace3e5ee2330b3,1,0.018422925214055752
109c59ba4c7d4b71a10bda24a4271734,13491ae6a5b024c5eace3e5ee2330b3,1,0.02919786153022419
02c8fbbe59fe49e38826a6f072ee7257,13491ae6a5b024c5eace3e5ee2330b3,1,0.01704158898860675
6b179cb3c2a642058db78e05cca3042c,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.007635874598874048
cf09381d35194d3a9f1a04eb7024571b,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.006694591273325279
50626e8b9e134793ab88e4fc2eef84e2,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.004173832839736713
9f4c49ab00b74a2d8b8b2dd108588472,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.04666074272964449
b7f62a1f502a48a1995692c257d2854e,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.07914561099853856
973c8f77f9db4aa5abbedaad832dfb6b,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.019188077768095724
dad1d4130f384a549db9fe9f4518241f,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.07007414634137243
7de3dfa9e15f4cfbb612b28bce61fbb6,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.06653014083642705
d4c8214b54e34e5c9a830a44588c65e9,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.05981141563167791
68a4efe6fc8d49d48ac00b12d26723bc,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.02821770854648531
f7ad0b5e86ca43348b58984cdeb73a7a,13491ae6a5b024c5eace3e5ee2330b3,-1,-0.052259932681413934
147610adf60d4127bc55d3e30ff13a7b,13491ae6a5b024c5eace3e5ee2330b3,1,0.20568030215792626
ab19c954528f4839b57050f11ce74067,13491ae6a5b024c5eace3e5ee2330b3,1,0.21121277378924042
03a6b9200a264b609a7211749d2b53ec,13491ae6a5b024c5eace3e5ee2330b3,1,0.20799042071021284
6e44ba3f5e3b433c9bac2bbc4562a288,13491ae6a5b024c5eace3e5ee2330b3,1,0.13908710789918693
783f855c5ec047f3a743dc3683f87f94,13491ae6a5b024c5eace3e5ee2330b3,1,0.2326707631055272
7e95f03e20ea4c23ab2f3f1f97718951,13491ae6a5b024c5eace3e5ee2330b3,1,0.13812467156837932
6e5c0a1793ae45b0a8fc3f769dafb4c1,13491ae6a5b024c5eace3e5ee2330b3,1,0.16420024679981532
fbd9b1c58337449dacc195a092c6f610,13491ae6a5b024c5eace3e5ee2330b3,1,0.23370198411384724
9685069f31644868a803cae98337113d,13491ae6a5b024c5eace3e5ee2330b3,1,0.18123739487884083
5235c192c1ce4ea2a7e8b1a01d24afad,13491ae6a5b024c5eace3e5ee2330b3,1,0.11788087583641887
1615b5a8718641db84dde1f14598913e,13491ae6a5b024c5eace3e5ee2330b3,1,0.2171470488616632
a072211f74c2431d93e88409ea95c7d9,13491ae6a5b024c5eace3e5ee2330b3,1,0.2059930047755702
e9740c56ac99444092d7728415bdf82a,13491ae6a5b024c5eace3e5ee2330b3,1,0.20284250542658455
739a78e1360244478be6d0eba7f788f1,13491ae6a5b024c5eace3e5ee2330b3,1,0.15700107009784486
557f309da90141b8af754457b0596ce9,13491ae6a5b024c5eace3e5ee2330b3,1,0.230231674138138
053ba3fec38042b69bb665f30a6d1eb6,13491ae6a5b024c5eace3e5ee2330b3,1,0.15168915452154663
78a7fbb0237d4b8a9cd67144414d0638,134d4419fb6fa40ffbbc274c5850412,1,0.24237316261729047
c6646ce7f96247f399fdcccad1c76d70,136dc2c05cb2e449bb08b8dbb96bac6,1,0.24031391098970922
b73175b282c649b89f3989df6817933c,136dc2c05cb2e449bb08b8dbb96bac6,1,0.23229741720713432
7fa7d2631bf74578aeeb2741dc2c6a9c,136dc2c05cb2e449bb08b8dbb96bac6,1,0.2059947832151095
3a9ad4208ec24de1b40ac378f8890e76,136dc2c05cb2e449bb08b8dbb96bac6,1,0.23841869687547712
bb9b2d0cc95145e6b721410117ab5f1a,136dc2c05cb2e449bb08b8dbb96bac6,1,0.23546911127143888
d82fc3c81c8d48169eab8f229291c8ac,136dc2c05cb2e449bb08b8dbb96bac6,1,0.24771100706211746
9ed299b68b564518a6ec0c583f57c905,136dc2c05cb2e449bb08b8dbb96bac6,1,0.22927786144804024
b6a47bd4a4744f9baff2f364f771f514,136dc2c05cb2e449bb08b8dbb96bac6,1,0.2368797429753018
220e3271652a4debbbf0d880a058cb78,136dc2c05cb2e449bb08b8dbb96bac6,1,0.2119546940146314
64e6c0f07b424cfdb58109545d925cdf,136dc2c05cb2e449bb08b8dbb96bac6,1,0.24199223432475941
aa1cc67888f94531adc18a0cde9b93d0,136dc2c05cb2e449bb08b8dbb96bac6,1,0.09599668129445049
56611dbf62854288acd227b78c5a015b,136dc2c05cb2e449bb08b8dbb96bac6,1,0.2377148415429014
5e402b45fe2e403294816916bfcb3add,136dc2c05cb2e449bb08b8dbb96bac6,1,0.2416304346909846
b541f827af624ef8a9fab7142c2769b7,136dc2c05cb2e449bb08b8dbb96bac6,1,0.233433213080469
c7bc71f81c5e45cb86d13f69d1591f98,136dc2c05cb2e449bb08b8dbb96bac6,1,0.22241944291653665
1e7f64ab7a954b2ea9e5d12b09e54934,136dc2c05cb2e449bb08b8dbb96bac6,1,0.19284983260768412
d9deec7a3d7a40b9a3be764d0b634d87,136dc2c05cb2e449bb08b8dbb96bac6,1,0.04390657723176794
a6af3ce7978141408a236aeb8e06d847,136dc2c05cb2e449bb08b8dbb96bac6,1,0.12129876487193952
6c09f877334e40b3bff3e2712116bffb,136dc2c05cb2e449bb08b8dbb96bac6,1,0.23233433170630835
d5ad6a3d65474360b05624479d19aa8a,136dc2c05cb2e449bb08b8dbb96bac6,1,0.24164277514953286
505f6d45b20b48dbb68dc856ac8e9e0f,136dc2c05cb2e449bb08b8dbb96bac6,1,0.2310915772173887
c4d8888888e44bb7b9a92e2421392a43,1371f072cce364e848be3fc4f0d243a,1,0.24178228180403116
87524e4f8d514b1e8de89b255138eef7,1371f072cce364e848be3fc4f0d243a,1,0.16495181032536277
bdae22c0cffe41cf8b362eb809aa59b8,1371f072cce364e848be3fc4f0d243a,1,0.16018714491297792
fc86adb001be4ec992654d5eab48928e,1371f072cce364e848be3fc4f0d243a,1,0.14291672869496314
6fd9a34ccb444ab989279d8a7a63c946,1371f072cce364e848be3fc4f0d243a,1,0.09489203118436695
a09d8bdff18340c79f42992a1e4f51ea,1371f072cce364e848be3fc4f0d243a,1,0.08359867735980187
d094f9bbb5f042f0854c9c891275a4a1,1371f072cce364e848be3fc4f0d243a,1,0.10218441910112852
1b0b6a06561b4f4a8655a5253ed65782,1371f072cce364e848be3fc4f0d243a,1,0.07708726390710974
187481d68f49400890ce27cd041f349b,1371f072cce364e848be3fc4f0d243a,1,0.08538679496011692
04d209afc01d466cbaef9d9d01aa7416,1371f072cce364e848be3fc4f0d243a,1,0.06806691063082859
6066a5a937b14657837980e3dfae94bb,1371f072cce364e848be3fc4f0d243a,1,0.042006382484133464
0586913eb18b42d78ff3297d9a30f51c,1371f072cce364e848be3fc4f0d243a,1,0.04224310220088745
79ba54f81eb548c1956449242f855969,1371f072cce364e848be3fc4f0d243a,1,0.026532482284421066
d159d280d4c74cd89ea763897e8c8dd7,1371f072cce364e848be3fc4f0d243a,1,0.03884007812629253
2b6bca8297a3456b8175164ceb19f67b,1371f072cce364e848be3fc4f0d243a,1,0.01027700209501159
d2a3752392ad451f8f28d41931299fe7,1371f072cce364e848be3fc4f0d243a,1,0.01955802033469578
8d81ba4a374a457c9fbeda4155b9e3ad,1371f072cce364e848be3fc4f0d243a,1,0.014681153657818968
879f0ce29ed34a749a30eb56d370c8f2,1371f072cce364e848be3fc4f0d243a,1,0.016174269192402724
08964a28f084407ba52871da6510187d,1371f072cce364e848be3fc4f0d243a,-1,-0.009436233854126508
8ef725864f4f439f82aec8084bbddf09,1371f072cce364e848be3fc4f0d243a,1,0.006750186130753955
8427d7f0125243ae94d79a8e885d7178,1371f072cce364e848be3fc4f0d243a,-1,-0.000558222938034092
9d7bc255aa5a47419b2f82ec4be71fb7,1371f072cce364e848be3fc4f0d243a,-1,-0.017756761672142907
fea3a0d3a0254bb481c610fbe08ea98f,1371f072cce364e848be3fc4f0d243a,-1,-0.009361708928908197
353a143e5fbe4ff8affe56de554cb2fe,1371f072cce364e848be3fc4f0d243a,-1,-0.027428456528777012
cf373b688d0e4f33a5f2c64295293ac5,1371f072cce364e848be3fc4f0d243a,-1,-0.02938519369760928
74e159e875484bbebfb05ca08dbf578b,1371f072cce364e848be3fc4f0d243a,-1,-0.03158043539162603
026907fbdc1142b5b71de7a11e96792b,1371f072cce364e848be3fc4f0d243a,1,0.22756372248140666
7399d0c9d0f248099b34669b5c793bc1,1371f072cce364e848be3fc4f0d243a,1,0.1649569180067501
06470ff26dd34becaf300460d9c6914e,1371f072cce364e848be3fc4f0d243a,1,0.18615847749612496
23b3a32fc20647598f8c58868be0be65,1371f072cce364e848be3fc4f0d243a,1,0.2290293758210743
aedff7781a564b65bc89afd6a6fb3ada,1371f072cce364e848be3fc4f0d243a,1,0.2150022079306682
77cb09636f56475eb5aa3118f89dcda3,1371f072cce364e848be3fc4f0d243a,1,0.22197077464667475
4d6d370ca9474445b8742ad2cbf36dd1,13879eea2de2449d3a8e6f03a9f0025,1,0.24162730915192665
7a7e9e2f07ec4c098652d1dc8e8983ca,13879eea2de2449d3a8e6f03a9f0025,1,0.22724625879030053
278f2dd2c95b435f8ee3acbb7e6337c0,13879eea2de2449d3a8e6f03a9f0025,1,0.23076032133559277
e0199e2b5a1e49728aa45e24b8e9553c,13879eea2de2449d3a8e6f03a9f0025,1,0.21230785369054767
6b9419092e3340cb8dcda45379a4db96,13879eea2de2449d3a8e6f03a9f0025,1,0.24302403805492068
b97d50578a564bba88b69975f1361cdc,13879eea2de2449d3a8e6f03a9f0025,1,0.03746475956659023
056bd501757e4e599371d802a29b994c,13879eea2de2449d3a8e6f03a9f0025,1,0.2380311980767046
aed2155f9d284313997f1e81c73a3100,13879eea2de2449d3a8e6f03a9f0025,1,0.2022426054132988
0c76ce799ecc48b9b04269955cfafd4a,13879eea2de2449d3a8e6f03a9f0025,1,0.21682121612963584
b73b0272ab264bc3b597b8f43bbe7f69,13879eea2de2449d3a8e6f03a9f0025,1,0.19901447131936822
c1e02dbfd134472a8c82b4a565c702d8,13879eea2de2449d3a8e6f03a9f0025,1,0.2287264603489234
be82e0d745f14eea890a6c5bde565c1b,13879eea2de2449d3a8e6f03a9f0025,1,0.22458586136047276
530a729a75e04ac88ff803a0cb532c7f,13879eea2de2449d3a8e6f03a9f0025,1,0.02159927420384633
48f2a5a15de147edbff65cdbab3937c3,13a653a9bf06b409a9ced56ce52f081,1,0.23388089951243535
3c630d8304c640bfa17a7ff3bb4edd4d,13a653a9bf06b409a9ced56ce52f081,1,0.05983153361476823
0e485739ba464f90a7264e7f918c6ca8,13a653a9bf06b409a9ced56ce52f081,1,0.18105726666050564
57c2d2ede5c445dcaffbac45e79e5f83,13a653a9bf06b409a9ced56ce52f081,1,0.1981664903455464
71fe94a43da5425cbf94cba5946855b4,13a653a9bf06b409a9ced56ce52f081,1,0.22057075739256432
d3dff344436944c2bd81111a418cd3b3,13a653a9bf06b409a9ced56ce52f081,1,0.2040455271979908
ce5288d1272e4155bd7949bf384e6fc0,13a653a9bf06b409a9ced56ce52f081,1,0.21728363695166025
d283343cefbc41f588b4de1427f8b516,13a653a9bf06b409a9ced56ce52f081,1,0.20151559364015909
8e548191bf0a4f728e9218bfb0f3790d,13a653a9bf06b409a9ced56ce52f081,1,0.17287024676497814
da61fe608054465e932e2de10c5a3e6f,13a653a9bf06b409a9ced56ce52f081,1,0.2003959281441972
5eb4a6a3ceb146bea9d939b2c4be9141,13a653a9bf06b409a9ced56ce52f081,1,0.10199109602430767
0f5cc8dc678b40678cd1f933b3cea515,13a653a9bf06b409a9ced56ce52f081,1,0.09094733871347382
533142c7b102441383b71532fad076af,13c22b04f699d4b2db1a07a930b3d36,1,0.2264570027922716
a778c99afb3848b0b00a7b81f2f5039b,13c22b04f699d4b2db1a07a930b3d36,1,0.20874160215224147
476c8b600ff94568a6a9ebcf11e7eb54,13c22b04f699d4b2db1a07a930b3d36,1,0.22372670830668662
9ed8252e90104a7da7f33268f4707f71,13c22b04f699d4b2db1a07a930b3d36,1,0.24393160649157414
a9157831619b40b5bdd9d9ffca707c8b,13c22b04f699d4b2db1a07a930b3d36,1,0.21447899243625268
729d9900a1304d008b3894332056d4bf,13c22b04f699d4b2db1a07a930b3d36,1,0.21418982612535187
1327bb798ffb4bab92ce66c98216258b,13c22b04f699d4b2db1a07a930b3d36,1,0.11912122731133717
3b826b095e074bb1b80d18b5259b2710,13c22b04f699d4b2db1a07a930b3d36,1,0.20831069052712498
10915bae8f934cbeaee7e25b12d82855,13c22b04f699d4b2db1a07a930b3d36,1,0.2337193475321172
e1d8574656424fc5b266f913345ffd93,13c22b04f699d4b2db1a07a930b3d36,1,0.24010927128400533
09e59d7db0b842e0b75dca2bac863aad,13c22b04f699d4b2db1a07a930b3d36,1,0.22743404590268135
f9e68a913b2a4879a1bb0380fcfa1f5f,13c22b04f699d4b2db1a07a930b3d36,1,0.22856900621019555
46b4341577894ad7946d7c5b6f77b569,13c22b04f699d4b2db1a07a930b3d36,1,0.03295468405988056
24de3d15ac1d40c19c9c9e9bcfe0d801,13c22b04f699d4b2db1a07a930b3d36,1,0.240384515056207
b19aaf9d2be9453f9741814855c9859a,13c22b04f699d4b2db1a07a930b3d36,1,0.2334152981381929
acd82012d540407aa8e0abf040db901c,13c22b04f699d4b2db1a07a930b3d36,1,0.2371837286299086
ae9bb10fc3004250bd900bba1580ad6b,13c22b04f699d4b2db1a07a930b3d36,1,0.05842342127414413
6738b66d5f8e49deaebc88173ba3c2c2,13c22b04f699d4b2db1a07a930b3d36,1,0.11835211906793208
b4c5a6516d1548ce840ed2cee21a89aa,13c22b04f699d4b2db1a07a930b3d36,1,0.2044112250259683
63d330c1b08a4f77adb4472d00c02c5d,13c22b04f699d4b2db1a07a930b3d36,1,0.24009812969727956
c67a864d10b54575aae53ac266d8096c,13ce792f9255b4da1ad0e7c6192a358,1,0.24209294906639184
d95b597cf6da429082c0406b96237a2c,13ce792f9255b4da1ad0e7c6192a358,1,0.22442488431184698
ef2bc04c6e00438c99a14970bad5191c,13ce792f9255b4da1ad0e7c6192a358,1,0.19424588400966863
aa8bee1efde24076ab5cbb31be408bb8,13ce792f9255b4da1ad0e7c6192a358,1,0.23895318572823082
320155b5e8e34dd7b15a046ca687539f,13ce792f9255b4da1ad0e7c6192a358,1,0.24381697813722514
3f4a31958d4a415bb84d5edfbe027110,13ce792f9255b4da1ad0e7c6192a358,1,0.23715567438829932
898e8d9088bc471eb53cb5ab28c71528,13ce792f9255b4da1ad0e7c6192a358,1,0.18753267751982872
2a8ec078eb614bcab9349405bb26a398,13ce792f9255b4da1ad0e7c6192a358,1,0.06942374047800437
f2d33319dbbb4e45beadb012326e211b,13ce792f9255b4da1ad0e7c6192a358,1,0.23375818102268148
a623e13ade9c4e1c89f99c4cde7bd469,13ce792f9255b4da1ad0e7c6192a358,1,0.23898884986878272
ed1a95d63d354b07bd30ab8c11fa5912,13ce792f9255b4da1ad0e7c6192a358,1,0.1909755974693041
ba5dc67eb7e345689b83b42a81ac4403,13d2fcf19b2604d8d83c1ae3508ab38,1,0.24176612604483816
a3cfa05044894f048e4444409537a936,13d2fcf19b2604d8d83c1ae3508ab38,1,0.11018634204765243
15a8209234444873b3d18d1746ddc27c,13d2fcf19b2604d8d83c1ae3508ab38,1,0.21035482163504649
36b7d244e2cb4d2bbeff8ad8da3b6d72,13d2fcf19b2604d8d83c1ae3508ab38,1,0.18120894552722028
817487c588274dc1820cb9d8137e8510,13d2fcf19b2604d8d83c1ae3508ab38,1,0.019185919282470487
08557d627b1549bcacdbff9c96c16a2b,13d2fcf19b2604d8d83c1ae3508ab38,1,0.21216960243023886
4ffc1fc9ef6741c19387293af5cc17e7,13d2fcf19b2604d8d83c1ae3508ab38,1,0.20584377057682396
52b8d9719d674965bcefecbef3b1636c,13d2fcf19b2604d8d83c1ae3508ab38,1,0.16207050538319118
6bf9fe22975945899c8ff253d88c7788,13d2fcf19b2604d8d83c1ae3508ab38,1,0.23911337141495886
23466e9b60ce4451bcfca773396135df,13d2fcf19b2604d8d83c1ae3508ab38,1,0.2406779668260387
8cbdfed8e0b3477eb0d797a981ac3a3b,13d2fcf19b2604d8d83c1ae3508ab38,1,0.19782962685371053
a8ce7e165add4a539d52276a289489dc,13de40a7b3dee4205b74494e62b5839,1,0.2398571062697259
cfb6de4e358a401e9e1164fc1fc56095,1406539681d544450b95231baa4551c,1,0.22609913270914284
bf32045911cd4ee78354507bdf8d3e2f,1406539681d544450b95231baa4551c,1,0.15285434733377984
b9aad901f7cd417bb7b10da699e24929,1406539681d544450b95231baa4551c,1,0.056888864531715266
5d20fd70202c4a18a0f59e44a637b4eb,1406539681d544450b95231baa4551c,1,0.060076411251095085
f3bcfff1e25e431f9e4e24250f2089bc,1406539681d544450b95231baa4551c,1,0.1465761924531097
d00907fe8a87454695064c8ebeb9c1e0,1406539681d544450b95231baa4551c,1,0.1099126833393147
470c5e88fedc4546a8231ad865d9b2e0,1406539681d544450b95231baa4551c,1,0.11669743383656789
9efcd3d3fbdf4ffdad194c237b695002,1406539681d544450b95231baa4551c,-1,-0.031647232729418606
bce452aee52c49bb900267f15af71fa0,1406539681d544450b95231baa4551c,1,0.07637540608798965
b202879fd58c403087fddbc80821f739,1406539681d544450b95231baa4551c,-1,-0.03616177779492924
e777649de7dd44ff9b9d21e344048681,1406539681d544450b95231baa4551c,1,0.075618595334077
638ccd72dd224dc698874a000de91bc6,1406539681d544450b95231baa4551c,1,0.06858099614646973
441331067f424cfb923c529859e4fe48,1406539681d544450b95231baa4551c,1,0.05690930202043487
fc9eb299cb6c41e097094494bc6f6863,1406539681d544450b95231baa4551c,1,0.03263095794482118
a878a63346614d8ab39329d35b57419c,1406539681d544450b95231baa4551c,1,0.01911484271076669
2c7ad210acb047158c7967ccced1b73b,1406539681d544450b95231baa4551c,1,0.030066571361890948
0f9abc9669b04ddfb77cc1230aae179c,1406539681d544450b95231baa4551c,1,0.014148562934701348
a6831413da9b47488025b2d5e0c945fc,1406539681d544450b95231baa4551c,-1,-0.07200986201750925
bf183118a82c432598700c53e860dff2,1406539681d544450b95231baa4551c,1,0.023801459430313532
5dd2c81615ae4a32be1320d12fb3db0b,1406539681d544450b95231baa4551c,1,0.02010312442103912
69db3b5c268647f3a508ddd7d7973e55,1406539681d544450b95231baa4551c,1,0.002266073079324693
a5b443e340484a76afb4d04d40ead731,1406539681d544450b95231baa4551c,1,0.008503045863167857
2fd55772f7724e8e9ba60d986ada7d0a,1406539681d544450b95231baa4551c,-1,-0.00941515957225536
6af5b84b8a314f28a3a85bd825f34505,1406539681d544450b95231baa4551c,-1,-0.012082699600015734
10691620538a4f28970062594e3cbed1,1406539681d544450b95231baa4551c,-1,-0.019336658431539422
f3d19f6262f443c998d5bef9c4fe74be,1406539681d544450b95231baa4551c,-1,-0.02477494407515779
44f3ca41090342ee94db10a55fa2f7ca,1406539681d544450b95231baa4551c,-1,-0.018119884187981383
1c243195f6e54e66bc50e13a71e5f8b0,1406539681d544450b95231baa4551c,-1,-0.06252805454221977
3db4dd3c07f74470b0614f95c68487e5,1406539681d544450b95231baa4551c,-1,-0.06525327380820722
5a99004aca4d4b1f8f13edcca21c2252,1406539681d544450b95231baa4551c,-1,-0.03582074406757796
735b62dd047b4c6e9e5e19e7ff46b8dd,1406539681d544450b95231baa4551c,1,0.24148751925846434
16560cbfa28e4bca8e907a431b63f085,1406539681d544450b95231baa4551c,1,0.2302286819036361
e163d74f4b4e4527bbc5274b2d53a0d3,1406539681d544450b95231baa4551c,1,0.22978314273967182
9677443c8d184d30934c3312f93f9beb,1406539681d544450b95231baa4551c,1,0.0914740599286431
779471192699413a8300371903057caf,1406539681d544450b95231baa4551c,1,0.19696612754480974
e67cfb59813f43219a730a25e630c786,1406539681d544450b95231baa4551c,1,0.16440345332596323
6e2a0385f66c4bfca367c04b5ef3e379,1406539681d544450b95231baa4551c,1,0.09473344195243749
e605ef2b563f498ca5d1ac8deb318b8b,1406539681d544450b95231baa4551c,1,0.23489654764821227
d3db71ac9837413d87bd3d8aafd8f8e1,1406539681d544450b95231baa4551c,1,0.22497071869165947
e106b29519d74c4cb0f0dd59ed23e5bf,1406539681d544450b95231baa4551c,1,0.2044875784198672
6f1dd0d8cc5f406797a97011892e644a,1406539681d544450b95231baa4551c,1,0.19194082479558783
e6cc50ee608840d5aa818bfe55cfc323,1406539681d544450b95231baa4551c,1,0.09459066263008375
89966f3ab9fc4d1e8250ff62ca413064,1406539681d544450b95231baa4551c,1,0.19756980633454352
89d68d5777e048eaac638f3b48d2c90d,1406539681d544450b95231baa4551c,1,0.18556419623881537
0adc5223ba01454e9376a6cf6f986a16,1406539681d544450b95231baa4551c,1,0.22258578999331152
1b9f714c258948f2a874e20c78c5b669,1406539681d544450b95231baa4551c,1,0.11777358295969137
2a0457b38a3d48c1bec30993468bcea1,1406539681d544450b95231baa4551c,1,0.19653939388679892
5e18ded77c624ba1b58ae936cfe10897,1406539681d544450b95231baa4551c,1,0.18233676893811362
a6a51c24c69b4364a10d557cd96eb3ab,1406539681d544450b95231baa4551c,1,0.15321643514646305
2e241b7b42b14fe9b907648d5568669c,1406539681d544450b95231baa4551c,1,0.23151111499773508
6683802a3a3b410cb6292e00997a3f34,1419a04ef8af541e397903eab80c7cd,1,0.2352280664838815
2c9b7c6069c84646a024ed2bc2f9ec78,1419a04ef8af541e397903eab80c7cd,1,0.19949187315771982
2efe14bf0c5748208720ce690cc8894c,1419a04ef8af541e397903eab80c7cd,1,0.2341784349363913
5f368232f2ef493daccfa27240352acc,1419a04ef8af541e397903eab80c7cd,1,0.047788010683807336
0e46aa848da348898e6ce732114fb778,1419a04ef8af541e397903eab80c7cd,1,0.23787717218905424
c54cb185b23c4c44abc94df4baa3473a,1419a04ef8af541e397903eab80c7cd,1,0.23995402925033765
f4636dc83c2c431eb9109e58c4f5b3b3,1419a04ef8af541e397903eab80c7cd,1,0.20228158361203596
a92e635d316e4c1e8dc24af9ef2fa69e,1419a04ef8af541e397903eab80c7cd,1,0.14003247081789094
80335b43ee844d01a0ccc00c171205b5,1419a04ef8af541e397903eab80c7cd,1,0.18204517183297458
e823506e013e4fc1abc7973ba8154dbd,1419a04ef8af541e397903eab80c7cd,1,0.08198961862979659
c52152a38de04827b1a0febd632c4303,1419a04ef8af541e397903eab80c7cd,1,0.23387939614718994
91d79e4965004a32af6fe405a925524f,1419a04ef8af541e397903eab80c7cd,1,0.24356665688431312
8ab14ba7c1b34172af233504fa0f63a0,1419a04ef8af541e397903eab80c7cd,1,0.21602198680454276
372c5ee47b234e82a53cc63ed20208df,1419a04ef8af541e397903eab80c7cd,1,0.11862514146900621
3d755d1795424ffca35da6c1a35120bd,1419a04ef8af541e397903eab80c7cd,1,0.225660128322901
024f14d2c4b2415ca809a88c35475ba3,14213725fe42740a7ae5f8f197d2d05,1,0.23177010495669703
1a7aff9b307c4db688abbd546a593c1e,14213725fe42740a7ae5f8f197d2d05,1,0.23504785758301594
d5848deb688c49d7bea271e273ad2208,14213725fe42740a7ae5f8f197d2d05,1,0.21360585517239256
346270925e594ac38e22f67c800010de,14213725fe42740a7ae5f8f197d2d05,1,0.19174035845715187
6f5f759929f246fbb0e612347a402679,14213725fe42740a7ae5f8f197d2d05,1,0.1989260428106288
