wallet,transaction_count,incoming_count,outgoing_count,total_incoming_btc,total_outgoing_btc,avg_transaction_amount,avg_time_gap_minutes,unique_counterparties,fan_in,fan_out,unique_ips,unique_asns,rapid_transfer_ratio,split_ratio,merge_ratio,max_amount_ratio,outgoing_small_amount_ratio,asn_change_ratio,max_transactions_in_5min,peeling_chain_consistency,tx_anomaly_count,tx_total_count,tx_anomaly_score_mean,tx_anomaly_score_min,tx_anomaly_score_max,tx_anomaly_ratio,profile_deviation_detected,peeling_chain_detected,actual_anomaly,if_anomaly_score,if_score_normalized,xgb_probability,risk_score,risk_level
1831019be835b4b0fbe754cb4f89478,14,5,9,0.31852886,0.8665342500000001,0.084647365,9484.557564514103,10,5,5,20,4,0.0,0.4444444444444444,0.0,1.460802366946682,0.1111111111111111,0.5384615384615384,1,0.375,0,9,0.1951281919814254,0.0440406842530552,0.2425485878087374,0.0,0,0,0,-0.09552302388421785,0.14542828346386721,0.0025629373,0.04478180685947141,LOW
341aefc9c64c7462991ff4a2b1fda23,34,19,15,0.90944708,0.28525834,0.0351383947058823,3754.0634709510105,24,7,17,40,4,0.0,0.5333333333333333,0.0526315789473684,11.11489469582598,0.1333333333333333,0.6060606060606061,1,0.2857142857142857,0,15,0.1709796915357511,0.0291697959405867,0.2436521715471963,0.0,0,0,0,-0.1397947318639734,0.03638591491841355,0.2769769,0.13555538244147025,LOW
3ec29ab64357c4298a3bf3d040407fd,25,10,15,4.5308252300000005,0.42145537,0.198091224,5275.298728484722,18,5,13,31,5,0.0,0.4,0.0,74.7943887595906,0.0666666666666666,0.7083333333333334,1,0.3571428571428571,0,15,0.2012598925518042,0.0221846433790791,0.2471679646285498,0.0,0,0,0,-0.05452542176517511,0.24640644409387447,0.108392105,0.12269837727585177,LOW
33068c40f69234faa8517bb9aea7636,30,17,13,3.88997759,0.74601577,0.154533112,4395.411988641954,17,5,12,36,5,0.0,0.6153846153846154,0.0,10.772141330705116,0.1538461538461538,0.7241379310344828,1,0.1666666666666666,0,13,0.1630340909976569,0.0271497404286105,0.235318161003177,0.0,0,0,0,-0.10152779049973715,0.1306383870673174,0.32211688,0.18414411135411246,LOW
11b53e7d2730c4a6f8ce1e0f46fa922,32,17,15,0.28160862,0.546122,0.025866581875,4016.775574160215,26,10,16,39,4,0.0,0.6,0.1176470588235294,1.286551075742393,0.1333333333333333,0.4516129032258064,1,0.2142857142857142,0,15,0.1848373514806449,0.0605978746518403,0.2411551665428212,0.0,0,0,0,-0.13673819878863025,0.04391423540302967,0.004129122,0.015032375456173286,LOW
bc1qc82f885564d84abbb2a1e310f59c5d,18,4,14,0.62148377,0.09287085,0.0396863677777777,7399.572557932353,17,6,11,23,3,0.0588235294117647,0.5,0.25,55.64205521246976,0.1428571428571428,0.3529411764705882,2,0.3846153846153846,0,14,0.1722992163537846,0.0573675050812518,0.2377200205870075,0.0,0,0,0,-0.0581810590353567,0.23740251439082538,0.017486071,0.07908948571165775,LOW
123cd40e3f588453fbc75c1e41403da,16,4,12,0.02587693,0.38865363,0.02590816,4994.5278346566665,13,2,11,19,3,0.0,0.6666666666666666,0.0,1.617117184794834,0.0,0.4,1,0.4545454545454545,0,12,0.2056538201120793,0.1041345787116084,0.2406678607646884,0.0,0,0,0,-0.10388219320917058,0.12483943194085488,0.0023283684,0.038499595301960794,LOW
34e4299db677749feae99133cdabfdd,41,22,19,1.1095864,0.31952978,0.0348564921951219,3123.973607237084,22,11,12,48,6,0.0,0.3684210526315789,0.1363636363636363,14.458550678158616,0.1052631578947368,0.65,1,0.3888888888888889,0,19,0.1908748128201275,0.0627628907092104,0.2412658810930188,0.0,0,0,0,-0.1224737226869097,0.07904801115215802,0.036239218,0.04002205161696966,LOW
bc1q7f35b43b05bc4654b41a7fa18fb920,25,11,14,0.21062314,1.4307520299999998,0.0656550068,5250.510329675,19,4,15,30,5,0.0,0.6428571428571429,0.0,1.6718280726810506,0.0714285714285714,0.7083333333333334,1,0.5384615384615384,0,14,0.1959580766810785,0.0763195617337707,0.2472230783564053,0.0,0,0,0,-0.14523892044478282,0.02297673680558736,0.0124059655,0.012475705227032109,LOW
393fdf7e399854f61b4f0089685be9a,50,9,41,0.7545209800000001,2.6392187,0.0678747936,2634.3038344955785,46,5,41,56,6,0.5918367346938775,0.4878048780487805,0.0,2.91026938357206,0.024390243902439,0.2857142857142857,9,0.575,9,41,0.0866046712324296,-0.0555909592444211,0.2416673326381324,0.2195121951219512,0,0,1,0.15519878549227606,0.7629626228418797,0.96935624,0.6650990913512363,HIGH
1646048374f0e4d0ba5993410ff3b60,26,9,17,0.72276763,0.11884797,0.0323698307692307,5212.491090646667,16,4,12,31,4,0.0,0.4705882352941176,0.0,25.95508277790017,0.0,0.48,1,0.4375,0,17,0.212385964132332,0.1455754371744557,0.2363998542962736,0.0,0,0,0,-0.1208373065462311,0.08307854668033783,0.006107132,0.027671773288719847,LOW
369bacce10f6a470aaa03f514ff8827,26,13,13,0.8789237400000002,0.57497202,0.0559190676923076,5204.543232691333,17,4,13,31,5,0.16,0.5384615384615384,0.0,8.00257074572841,0.1538461538461538,0.32,3,0.5833333333333334,0,13,0.1866374875626246,0.0020240948663028,0.2392668446279837,0.0,0,0,0,-0.10263177951320146,0.12791923340531378,0.34484488,0.19355595605484305,LOW
3414187c407484b058a49b5d48d6d34,29,10,19,0.50180501,0.4418797899999999,0.0325408551724137,4637.160003016072,21,4,17,34,5,0.0,0.5263157894736842,0.0,4.933313906118977,0.1052631578947368,0.5357142857142857,1,0.3333333333333333,0,19,0.2044549307382649,0.0436596291479139,0.2462712746741103,0.0,0,0,0,-0.13781366511326698,0.04126533386566661,0.090980366,0.05332076405721432,LOW
bc1q29795cb410f449ffaa78c00151a8ca,19,9,10,0.1882378,0.37114421,0.0294411584210526,5849.430316453703,15,5,10,25,5,0.0,0.5,0.0,1.5365972891791904,0.1,0.7777777777777778,1,0.2222222222222222,0,10,0.1875948052754579,0.0230719383708873,0.2470743243045824,0.0,0,0,0,-0.13675594943967923,0.04387051508768766,0.0034647866,0.014720308423994091,LOW
356a61eb334304bf697b6c3ab3489cf,24,13,11,0.60924438,6.463951149999999,0.2947164804166667,5140.46020436087,16,5,11,30,3,0.0,0.7272727272727273,0.0,1.2422957493559876,0.0,0.5652173913043478,1,0.6,1,11,0.0661530436315603,-0.0045806068949501,0.1237228673197325,0.0909090909090909,0,0,0,0.012328131923760921,0.41106848611980507,0.0047013545,0.12543615542590567,LOW
bc1qaa19df0bd23c45c881fc036921a443,37,29,8,0.7951906300000001,0.2089885,0.0271399764864864,3381.826689523148,18,10,8,45,5,0.0277777777777777,0.375,0.1034482758620689,2.168576682396208,0.125,0.8055555555555556,2,0.1428571428571428,0,8,0.2125736289297486,0.1325009753674003,0.2430365743651087,0.0,0,0,0,-0.08168464009337362,0.179512582765911,0.0019374175,0.05472561272560253,LOW
1547adeb6eaf54daa9e9563eb2437da,23,7,16,0.84844331,0.60962431,0.063394244347826,5163.441638883333,24,4,20,27,4,0.0,0.75,0.1428571428571428,5.655887309716864,0.1875,0.5454545454545454,1,0.0666666666666666,0,16,0.1926326949973315,0.0305914997146478,0.2422216420375519,0.0,0,0,0,-0.11287681529540211,0.10268544373460743,0.11112557,0.0808121382223014,LOW
34df7790bb4d34dacb7a38967544258,36,12,24,1.25909884,2.11989817,0.0938610280555555,3693.182703962381,26,6,20,42,5,0.0,0.4166666666666667,0.0833333333333333,3.8449283985418585,0.0416666666666666,0.5428571428571428,1,0.4782608695652174,0,24,0.201208592752194,0.0361762145036017,0.2470233434477642,0.0,0,0,0,-0.09921856855296252,0.13632606079990964,0.10593948,0.08857058170680791,LOW
174a528b0b26e4e40b7c4f4c59201e6,16,1,15,0.02942663,0.1375017,0.0104330206249999,7243.407924702222,13,1,12,18,1,0.0,0.4666666666666667,0.0,2.688522358496082,0.1333333333333333,0.0,1,0.4285714285714285,0,15,0.2002856143780116,0.0633502392695054,0.2362677450345712,0.0,0,0,0,-0.09512809252013382,0.1464010096883061,0.016070835,0.051152178694912266,LOW
1682b339d41044fd1991addd09f2fc0,31,4,27,0.16079189,3.30026186,0.1116468951612903,4182.422322050556,27,2,25,33,2,0.0,0.2592592592592592,0.25,26.67544869327195,0.1111111111111111,0.2,1,0.1153846153846153,0,27,0.1751557810415326,0.0272321392877296,0.2322334673011737,0.0,1,0,1,-0.017377762740147684,0.3379020947215884,0.99866974,0.6507720070480683,HIGH
16665f946308b463a876fc73a57055b,45,25,20,1.37296109,1.01219236,0.05300341,3010.229368254545,31,9,22,51,6,0.0681818181818181,0.55,0.08,2.699532670778089,0.0,0.6363636363636364,2,0.5789473684210527,0,20,0.1996650839887811,0.0718615509165863,0.2440421284133892,0.0,0,0,0,-0.08761966643372021,0.1648944584815038,0.00730599,0.052756032892713925,LOW
bc1q091b07eee3434c7096bdda4030c321,23,16,7,0.37395857,0.22079254,0.0258587439130434,5944.010729327273,12,8,4,30,6,0.0454545454545454,0.4285714285714285,0.125,4.066198202487621,0.1428571428571428,0.4545454545454545,2,0.3333333333333333,0,7,0.1468863885685377,0.053171388442022,0.2449438912077182,0.0,0,0,0,-0.08256696190315027,0.177339401193577,0.019242864,0.06186110864523588,LOW
348a165695eba47b9be874f844111f2,29,15,14,0.2793985599999999,0.95182186,0.0424558765517241,4508.0449849642855,18,5,13,34,4,0.0,0.5714285714285714,0.0666666666666666,1.291172096368837,0.0,0.5,1,0.4615384615384615,0,14,0.2049024725042872,0.0808466609281713,0.2430959043732566,0.0,0,0,0,-0.15027893836054973,0.010563041555834322,0.0011154345,0.0036708579651497327,LOW
bc1qc874114117c84d8aae08885011e276,23,11,12,0.4782058900000001,0.2766354,0.0328191865217391,5948.112713647727,15,7,8,29,5,0.0,0.3333333333333333,0.0909090909090909,5.693514942385931,0.0833333333333333,0.5909090909090909,1,0.2727272727272727,1,12,0.1676921226194511,-0.0195949267355125,0.2448206801849231,0.0833333333333333,0,0,0,-0.10047335246149114,0.1332354953882194,0.026891422,0.052071787558409466,LOW
312068aa47f8c492fa9e6f4fc931b7e,24,18,6,2.91414767,1.51977414,0.1847467420833333,5190.124404594203,14,5,9,30,6,0.0,0.8333333333333334,0.0,2.095781117731481,0.0,0.9130434782608696,1,0.4,0,6,0.1412423715424655,0.0596476919110164,0.199952680979536,0.0,0,0,0,-0.03907227428733251,0.28446794836736433,0.001674212,0.08609377988600496,LOW
101c405f4e0d2421bb3e03acaf774e0,30,15,15,0.21273457,0.23336034,0.0148698303333333,4433.708560421264,23,6,17,37,7,0.0,0.6,0.0,3.253286731506531,0.0,0.5517241379310345,1,0.1428571428571428,0,15,0.1953133896769661,0.0862088378445385,0.2430603337604714,0.0,0,0,0,-0.1309250875729187,0.05823207956366573,0.012411646,0.023054864069261653,LOW
108f2fe94e0654379a26257d27fe724,22,12,10,0.2357715199999999,0.62238635,0.0390071759090909,6069.240648134921,12,5,7,27,3,0.0,0.4,0.0833333333333333,1.10889111014928,0.1,0.7142857142857143,1,0.4444444444444444,0,10,0.195483104952553,0.0303624726144728,0.2449778033739267,0.0,0,0,0,-0.13553921833475735,0.04686735545409678,0.0028022819,0.015321233467572803,LOW
bc1qd06d34724cc84278b4edd5ffc24b7c,19,4,15,0.08878083,0.29180622,0.020030897368421,6896.428106934259,17,3,14,23,4,0.0,0.5333333333333333,0.0,2.050734642277512,0.0666666666666666,0.3888888888888889,1,0.5714285714285714,0,15,0.2029358946258711,0.0599271816658939,0.2438290899766811,0.0,0,0,0,-0.1306157887975235,0.05899389049431074,0.009462439,0.021956264763386215,LOW
1eae47c4af3b74228b1ab100a8fc606,21,10,11,0.7331293099999999,1.93616675,0.1271093361904762,6393.853496609167,16,7,9,27,5,0.0,0.4545454545454545,0.1,6.4639710809020405,0.2727272727272727,0.4,1,0.5,0,11,0.1345857690794337,0.0071906531462945,0.2274767248165182,0.0,1,0,1,-0.09092099231933365,0.1567632069365596,0.94272614,0.5712557229452256,MEDIUM
36833f50dba494c67aa6883b73dc148,21,5,16,0.4739685,1.86368546,0.1113168552380952,6512.477525813333,16,2,14,24,3,0.0,0.5,0.0,1.3359553976459442,0.0625,0.4,1,0.4,1,16,0.1830796327879488,-0.0207463095606186,0.238308811402548,0.0625,0,0,0,-0.08370818126147184,0.17452854822358968,0.019694915,0.06122127595627749,LOW
376b2c8d4682f465a951383738d3d85,23,12,11,0.8210948499999999,0.27035298,0.0474542534782608,5932.112624283333,19,8,11,29,4,0.0,0.5454545454545454,0.1666666666666666,11.851606376134187,0.1818181818181818,0.5454545454545454,1,0.2,0,11,0.1868897763947567,0.0635091771776362,0.2398088268983688,0.0,0,0,0,-0.13531424685179605,0.047421466069582884,0.04031793,0.03236950881992691,LOW
bc1q48c8f7a9f14244509548831ecfef03,29,12,17,0.5264792199999999,1.2594068100000002,0.0615822768965517,4668.869090845833,24,8,16,37,5,0.0,0.6470588235294118,0.0833333333333333,1.797220143023859,0.1176470588235294,0.75,1,0.25,0,17,0.1840710770339667,0.0290530485596284,0.2365546570009243,0.0,0,0,0,-0.14615947966155962,0.020709375505011555,0.008298651,0.009947205696809673,LOW
3a0f0bbd0a4384f3ab7e836c0429513,28,16,12,0.7540760900000001,1.73206854,0.0887908796428571,4863.148577427778,23,14,9,35,5,0.0,0.4166666666666667,0.3125,1.47284698229999,0.0833333333333333,0.4814814814814814,1,0.3636363636363636,1,12,0.1743657227211494,-0.0295922782920323,0.2338694067126023,0.0833333333333333,0,0,0,-0.06641265021134468,0.21712789116783984,0.0058134077,0.06775440077404393,LOW
bc1q42b24caa13254702a87d81a20ddc8c,31,16,15,0.51916055,0.80279232,0.0426436409677419,4160.327259871667,22,9,13,38,4,0.0,0.5333333333333333,0.125,3.32031847497289,0.0,0.6,1,0.5,0,15,0.2076118433218415,0.124009822618623,0.2463263178818631,0.0,0,0,0,-0.13850436199032512,0.039564129488012884,0.0018650842,0.01270852672721198,LOW
1cb9420bd8b3b43dda5c60fc0c25d33,17,2,15,0.21370746,0.65105188,0.0508681964705882,7780.622052791667,17,2,16,20,3,0.0,0.5333333333333333,0.0,2.890094812412209,0.0666666666666666,0.25,1,0.3571428571428571,0,15,0.1785224766643111,0.0352364531249289,0.2425761175459079,0.0,0,0,0,-0.11817802472903771,0.08962842698107579,0.13921525,0.0895353864884687,LOW
3b8c3556623bf4992a242a57b8396fc,32,17,15,1.57334326,0.26357281,0.0574036271875,4067.704791226344,30,9,21,39,5,0.0,0.6666666666666666,0.1176470588235294,29.144294394521005,0.0,0.7096774193548387,1,0.5714285714285714,0,15,0.1879090764027751,0.0991676755891763,0.2413251016000403,0.0,0,0,0,-0.10374075584037357,0.1251877958598958,0.011534639,0.04274692589486321,LOW
3a9f806e34a964560a9cf7994cbe57d,25,9,16,1.7192137,1.11708148,0.1134518072,5009.451110321527,18,5,13,29,4,0.0,0.3125,0.1111111111111111,7.267026297947871,0.125,0.625,1,0.4,0,16,0.1951712352802243,0.0557100198503888,0.2415890621366906,0.0,0,0,0,-0.1366414121610759,0.04415262338473753,0.17550972,0.0922251599936317,LOW
19cfd01cbdd80443eb21e3611d2e5e1,24,10,14,0.28147412,1.16367855,0.0602146945833333,5447.654076792029,23,6,17,28,4,0.0,0.7857142857142857,0.2,1.2420047643496854,0.0714285714285714,0.6521739130434783,1,0.2307692307692307,0,14,0.1714561426995859,0.0170115198055965,0.2396321190726584,0.0,0,0,0,-0.11719756789278707,0.09204331767673724,0.008543596,0.031457613169000836,LOW
33f04bdbbc1a04dafafd977d8c58774,37,17,20,0.63536088,1.37161952,0.0542427135135135,3332.5873974657407,26,5,21,43,5,0.0,0.65,0.0,1.9644322013170776,0.1,0.5555555555555556,1,0.3684210526315789,0,20,0.1967730170229994,0.0498824033673032,0.2399387549877513,0.0,0,0,0,-0.11717043061888327,0.09211015748837698,0.009410233,0.03186765224966141,LOW
1d80c0e105c2945cd8933c315f11400,29,21,8,5.00592412,0.48893044,0.1894777434482758,4373.109806113095,12,6,6,35,5,0.0,0.375,0.0476190476190476,11.792081801201096,0.125,0.7857142857142857,1,0.4285714285714285,0,8,0.1844948746244507,0.0435042859377774,0.2358131260099834,0.0,0,0,0,-0.055045694074530194,0.2451249998603104,0.13416947,0.13391376038771385,LOW
1b0437224a34a4cadbf4cead832a5e1,29,19,10,0.93886956,0.11278394,0.0362639137931034,4350.776680880953,16,7,9,37,5,0.0,0.5,0.0,11.040673845721582,0.1,0.8571428571428571,1,0.2222222222222222,1,10,0.1658682227908746,-0.0022976230345016,0.2345410491508906,0.1,0,0,0,-0.09630224821903194,0.1435090336545931,0.029633103,0.056387606511849965,LOW
3aeeda32689ed4dfe8a104886b2c18f,35,15,20,1.87931956,4.288308059999999,0.176217932,3523.089917519608,16,5,11,41,4,0.0,0.35,0.0,2.0583043696117467,0.15,0.2058823529411764,1,0.4736842105263157,0,20,0.1560915220406392,0.0147259432992702,0.2294274272399515,0.0,0,0,0,-0.08448503759284409,0.1726151308683998,0.038832072,0.06925897080506224,LOW
bc1q902cfc582abc423a9c00b1841902f6,32,20,12,1.0282061999999996,0.69858133,0.0539621103125,4064.826186143548,17,12,5,42,5,0.0,0.25,0.1,2.103660020381205,0.0,0.7096774193548387,1,0.7272727272727273,0,12,0.2012854409842375,0.0897047640411939,0.2417957549758657,0.0,0,0,0,-0.11998000533392411,0.08519010187015769,0.0023098523,0.026596464086922515,LOW
3f8ba33d8859d42ba9fd82dea423530,39,25,14,1.3011546800000002,0.41463844,0.0439946953846153,3395.6221244820176,29,12,17,46,6,0.0,0.7142857142857143,0.12,5.766511118332844,0.2142857142857142,0.7894736842105263,1,0.3846153846153846,0,14,0.2051091470496546,0.0557124972133441,0.2460332925153539,0.0,0,0,0,-0.09997805536679494,0.134455425018313,0.028154051,0.053005950517726684,LOW
bc1qd07ab7827b2a4ccc846afc756fd33c,33,14,19,0.7595273399999999,0.4369338,0.0362563981818181,3932.861900647396,26,9,17,39,4,0.0,0.4210526315789473,0.2142857142857142,6.414892294192098,0.0,0.625,1,0.5,0,19,0.2206567992379148,0.168262532742945,0.2429440276788424,0.0,0,0,0,-0.1073660995181922,0.11625848006296746,0.12124741,0.08943887588706192,LOW
bc1qd5e21a96110c44219fecd6a810e126,35,15,20,2.2651770200000003,3.1571727500000004,0.1549242791428571,3768.6774810362745,18,6,12,42,6,0.0,0.35,0.0,2.6426348968006805,0.0,0.6470588235294118,1,0.5263157894736842,0,20,0.1846060033689219,0.0964749099287152,0.2312762971893677,0.0,0,0,0,-0.0935331168058906,0.15032947636804403,0.011372506,0.0502164702368123,LOW
3eae9ecea8cbc4227af3b1b3459808a,25,16,9,0.33463444,3.80352506,0.1655263799999999,5184.487395183333,12,6,6,31,4,0.0,0.4444444444444444,0.0625,1.2307533131636954,0.2222222222222222,0.6666666666666666,1,0.25,1,9,0.0806632060684773,-0.0144521493926539,0.1581929409884667,0.1111111111111111,0,0,0,-0.010129940294713202,0.3557536699670809,0.019304087,0.11541293966168932,LOW
bc1q8d6e4a59e2664901a0c7fa9e7f70f9,13,5,8,0.13112716,0.28654393,0.0321285453846153,5964.043954174999,12,4,8,18,4,0.0,0.5,0.0,1.0342695771950996,0.125,0.6666666666666666,1,0.2857142857142857,0,8,0.2033944302106575,0.0133570152434014,0.2431418481547893,0.0,0,0,0,-0.1068769520967297,0.117463262887894,0.0039781113,0.03702912893506851,LOW
bc1qbfd16783875b44bfb77aefda827292,21,3,18,0.1192723799999999,2.15561692,0.1083280619047619,6562.9920145725,21,2,19,24,3,0.0,0.5555555555555556,0.0,1.507684901289302,0.1111111111111111,0.3,1,0.4705882352941176,0,18,0.1808213201080734,0.0365278982846034,0.2424784740801926,0.0,0,0,0,-0.10918992689258022,0.11176634579039216,0.048447117,0.055331105363776084,LOW
bc1q38a4a1bbb4844ce483496f6f809e27,20,9,11,0.23670562,0.61704282,0.0426874219999999,6310.679250891229,11,4,7,25,3,0.0526315789473684,0.3636363636363636,0.0,2.594935903709704,0.0,0.5263157894736842,2,0.4,0,11,0.2043943620476104,0.1255213761636445,0.2451299416748676,0.0,0,0,0,-0.10238119214607588,0.12853643660993008,0.003449205,0.04011307318583318,LOW
bc1qd457bc98eb4f47dfb8ad5b37470ff2,23,11,12,0.2434796699999999,0.52898887,0.0335855886956521,5795.322605745454,15,5,10,27,4,0.0,0.5,0.1818181818181818,1.4908519720250537,0.0833333333333333,0.5,1,0.4545454545454545,0,12,0.1679962411792664,0.031275538576916,0.2405416478739296,0.0,0,0,0,-0.1437264114568899,0.026702085792835527,0.0032974004,0.009494455895518056,LOW
bc1qb03c7d39cd5a4222b8f9692bc290b8,29,13,16,0.8096357999999999,0.5471165700000001,0.0467845644827586,4338.018905217262,25,11,14,36,5,0.0,0.625,0.2307692307692307,4.691188991030243,0.0,0.6071428571428571,1,0.4666666666666667,0,16,0.2027944293581802,0.0862888162338811,0.241548624041937,0.0,0,0,0,-0.1340047981607762,0.05064667226273089,0.011910071,0.020553533524716703,LOW
bc1q1d6b23bd517945fcb26175542574d4,27,7,20,0.2481983599999999,0.0578652699999999,0.01133569,4176.26425848718,18,5,13,31,3,0.0,0.35,0.1428571428571428,22.57181206054106,0.15,0.3846153846153846,1,0.2631578947368421,1,20,0.1175761356027192,-0.0232305955060374,0.2300148861719569,0.05,0,0,0,-0.05991543188379733,0.23313070894294494,0.63018745,0.3535235689908669,LOW
30983dee791154b03bbd0f439026b88,26,6,20,0.12681092,0.41170553,0.0207121711538461,4848.810778343333,19,2,17,28,2,0.0,0.55,0.1666666666666666,1.5876238604705484,0.1,0.4,1,0.3157894736842105,0,20,0.2003701466784207,0.0120369894593833,0.2416001419744807,0.0,0,0,0,-0.10571277131258755,0.12033067044705148,0.016151281,0.04336727743101119,LOW
bc1q7e31443feca7453281754bce39ceda,20,15,5,0.63399544,0.91574597,0.0774870705,6636.262206719298,10,5,5,25,4,0.0,0.6,0.0666666666666666,1.3658543671806742,0.0,0.6842105263157895,1,0.5,0,5,0.1535264653396978,0.1136961841509089,0.2087998880055488,0.0,0,0,0,-0.07036039744709627,0.2074044870199365,0.0006997065,0.06253621401574581,LOW
1f47ed3e2eb6e4548837c363dbcf4e2,22,4,18,0.13773939,2.23646388,0.1079183304545454,5772.451379100794,18,3,15,26,4,0.0,0.5,0.0,1.425391511753861,0.0,0.3333333333333333,1,0.5882352941176471,0,18,0.1947029344409198,0.1355372561530247,0.2384587998788115,0.0,0,0,0,-0.11416055226578514,0.0995235661783148,0.028621431,0.042736713442752636,LOW
1ad9dfd63d5e4422ca181135fcaf8f2,19,2,17,0.13536179,0.78051689,0.0482041410526315,6572.525009690741,13,1,12,21,2,0.0,0.3529411764705882,0.0,1.7185117604215931,0.0,0.2222222222222222,1,0.375,0,17,0.213903935200689,0.0931262911890239,0.247105247645605,0.0,0,0,0,-0.10696012372730052,0.11725840899797008,0.0043360163,0.037128729989794565,LOW
bc1q7e9811fa59f14930b7fc282283f227,40,22,18,0.85446886,1.18229622,0.0509191269999999,3216.501432576068,26,9,17,48,6,0.0,0.4444444444444444,0.0909090909090909,1.3199110517475945,0.1111111111111111,0.717948717948718,1,0.3529411764705882,0,18,0.2008398529909836,0.0487270938126674,0.2442330030102607,0.0,0,0,0,-0.13526474736250987,0.0475433845994942,0.006836774,0.017339563602300663,LOW
1f9fc12846730497382a2828858beec,23,16,7,0.71826046,0.31791776,0.0450512269565217,5655.042290067424,15,10,5,29,5,0.0,0.4285714285714285,0.1875,11.267412438901689,0.0,0.7272727272727273,1,0.3333333333333333,0,7,0.1729663022356296,0.1189747131500955,0.2418641139613327,0.0,0,0,0,-0.10646953678715115,0.11846673739487347,0.008855492,0.03952499265606527,LOW
39a96a703efd944049d396a1cec5581,28,7,21,0.36085467,3.19344784,0.1269393753571428,4259.698889047531,24,3,21,47,9,0.1111111111111111,0.1428571428571428,0.0,3.0555530100164057,0.1904761904761904,0.8148148148148148,2,0.35,0,21,0.1180262714296909,0.0207051390795258,0.2435888235429035,0.0,1,0,1,-0.0040683364611756034,0.3706835579103107,0.65566194,0.5062529465921484,MEDIUM
bc1qfaf1ea6fc9d347058c98452cdf4cb1,53,38,15,0.7783259600000001,0.3652834499999999,0.0215775360377358,2424.6942763589745,29,12,17,64,5,0.0,0.7333333333333333,0.0526315789473684,2.473941348118004,0.0666666666666666,0.6153846153846154,1,0.5,0,15,0.2041146756949671,0.0994108602551994,0.2462726271127344,0.0,0,0,0,-0.05514782242160421,0.24487345508445318,0.0025138215,0.07459325619830642,LOW
13c22b04f699d4b2db1a07a930b3d36,48,28,20,1.4107133399999998,0.75373743,0.045092724375,2791.126301943617,24,8,16,55,5,0.0,0.45,0.0714285714285714,3.6941901759511344,0.15,0.7659574468085106,1,0.3684210526315789,0,20,0.1977006224010676,0.0329546840598805,0.2439316064915741,0.0,0,0,0,-0.09987775079672534,0.1347024777839602,0.02413934,0.05127344583898845,LOW
bc1q8571f16e6ffa47e58eb71591dc04f7,16,7,9,0.49986777,21.892613330000003,1.39953006875,7695.282422943334,13,3,10,20,4,0.0,0.5555555555555556,0.0,1.4527183097250966,0.1111111111111111,0.6666666666666666,1,0.5,7,9,-0.0175972676049468,-0.0513080726204058,0.0053496855192495,0.7777777777777778,0,0,0,0.16649014251349037,0.7907735289458088,0.014957107,0.24396275673281106,LOW
bc1q4025e5a200094bccb345cc203f0143,28,12,16,0.44006363,1.1648868299999997,0.0573196592857142,4496.247661887654,22,5,17,32,4,0.0,0.5625,0.0833333333333333,9.219682724222215,0.1875,0.6666666666666666,1,0.2,0,16,0.1921093031590049,0.0587532868062813,0.2426530816650553,0.0,1,0,1,-0.1363548996632009,0.04485831112103287,0.986416,0.5573446674657959,MEDIUM
bc1qb882882e23dd4efdb06ce9d093deae,47,34,13,1.6539156500000003,0.41319168,0.0439810070212766,2886.144257372826,23,9,14,56,7,0.0,0.5384615384615384,0.0294117647058823,3.141938628661621,0.0769230769230769,0.717391304347826,1,0.4166666666666667,1,13,0.1971623722250103,-0.0110948629176398,0.2426857004337728,0.0769230769230769,0,0,0,-0.06571061918324778,0.21885701185437606,0.011231823,0.07071142376504112,LOW
bc1q835554b8942041ea8a37ac431d4a91,28,14,14,0.68338586,1.13054088,0.0647830978571428,4229.6342700462965,14,5,9,32,2,0.0,0.3571428571428571,0.1428571428571428,1.5557719956792695,0.0714285714285714,0.2962962962962963,1,0.3076923076923077,1,14,0.2086155491963673,-0.0081057266697663,0.2424258894634997,0.0714285714285714,0,0,0,-0.09815671358997902,0.13894143719940188,0.00226893,0.042703449644427904,LOW
3480aef197cd943de83069b76947334,37,28,9,1.2121316700000002,0.36560412,0.0426415078378378,3352.392972844445,21,9,12,44,5,0.0,0.7777777777777778,0.1071428571428571,3.4844690275495336,0.0,0.75,1,0.5,0,9,0.1984336476804043,0.0744902327080466,0.2408107272392507,0.0,0,0,0,-0.09864935210714165,0.13772805571494012,0.00078943,0.04167366019361655,LOW
13a653a9bf06b409a9ced56ce52f081,20,8,12,0.71107513,1.2758804100000003,0.099347777,5813.038799635965,15,3,12,24,3,0.0,0.5,0.0,2.0482635812751786,0.0,0.5263157894736842,1,0.3636363636363636,0,12,0.1735463595802155,0.0598315336147682,0.2338808995124353,0.0,0,0,0,-0.1409522715546102,0.0335348645453372,0.0042993203,0.011995153489849518,LOW
3be608e7d17e44dd3abf0c8f97c7225,25,8,17,0.42947089,2.06876855,0.0999295776,5335.532425931944,22,4,18,28,3,0.0,0.6470588235294118,0.125,1.2053706317608055,0.0588235294117647,0.5416666666666666,1,0.3125,0,17,0.1780579056154313,0.0130247120744663,0.237693302744207,0.0,0,0,0,-0.129689768417793,0.06127470278132138,0.005031127,0.020646417829061084,LOW
