txid,canonical_wallet_id,detector,priority_tier,xgb_proba,if_score,top_reasons,top_feature_1,shap_1,top_feature_2,shap_2,top_feature_3,shap_3
74b3076ae2fb4243ac715d8411162d76,639,both,high,0.99981576,-0.1971769629817668,"burst of tx in the last hour (sender_tx_count_1h=23, impact=+6.560); high tx volume in 24h (sender_tx_count_24h=24, impact=+2.808); long dormancy before reuse (minutes_since_addr_last_output=52.58, impact=-0.848)",sender_tx_count_1h,6.5599,sender_tx_count_24h,2.8081,minutes_since_addr_last_output,-0.8479
4e0c7272734f446f9264e7e6f3f89cc9,525,both,high,0.99981004,-0.0025794071389938,"burst of tx in the last hour (sender_tx_count_1h=2, impact=+8.132); high tx volume in 24h (sender_tx_count_24h=2, impact=+2.501); small total BTC moved (total_input_btc=0.004734, impact=-1.271)",sender_tx_count_1h,8.1315,sender_tx_count_24h,2.5009,total_input_btc,-1.2713
36b6b4f4e5a0421cbb898fcb3decf308,533,both,high,0.999808,-0.0752212958780333,"burst of tx in the last hour (sender_tx_count_1h=7, impact=+5.552); high tx volume in 24h (sender_tx_count_24h=7, impact=+3.171); very fast address reuse (minutes_since_addr_last_output=2.369e+04, impact=+0.683)",sender_tx_count_1h,5.5519,sender_tx_count_24h,3.1709,minutes_since_addr_last_output,0.6827
7a673ca351f748059bfa53a442afc44c,533,both,high,0.99980515,-0.1045238047709705,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+5.039); high tx volume in 24h (sender_tx_count_24h=13, impact=+2.723); very fast address reuse (minutes_since_addr_last_output=2.377e+04, impact=+0.808)",sender_tx_count_1h,5.0391,sender_tx_count_24h,2.723,minutes_since_addr_last_output,0.8078
c4aa4f0de9b74f7d961c10813d93dcb5,674,both,high,0.9998031,-0.163351331539125,"burst of tx in the last hour (sender_tx_count_1h=11, impact=+6.264); high tx volume in 24h (sender_tx_count_24h=11, impact=+2.536); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+1.092)",sender_tx_count_1h,6.2638,sender_tx_count_24h,2.536,input_addr_is_recent_output,1.0923
84ade4927e1d4663ad472304a0897304,639,both,high,0.99980146,-0.1484657303728285,"burst of tx in the last hour (sender_tx_count_1h=12, impact=+6.568); high tx volume in 24h (sender_tx_count_24h=13, impact=+2.513); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+1.171)",sender_tx_count_1h,6.568,sender_tx_count_24h,2.5128,input_addr_is_recent_output,1.1709
ba8cdadf3ecb46d2aab83b49f93ab3dd,200,both,high,0.99979824,-0.0417508314642561,"burst of tx in the last hour (sender_tx_count_1h=14, impact=+7.663); high tx volume in 24h (sender_tx_count_24h=14, impact=+4.481); long dormancy before reuse (minutes_since_addr_last_output=1630, impact=-1.098)",sender_tx_count_1h,7.6626,sender_tx_count_24h,4.481,minutes_since_addr_last_output,-1.0976
f3931178a0c64ea98ee8867e9d0f41f9,200,both,high,0.9997882,-0.0192226570985993,"burst of tx in the last hour (sender_tx_count_1h=18, impact=+7.659); high tx volume in 24h (sender_tx_count_24h=18, impact=+4.123); amount close to sender's usual pattern (sender_amount_zscore=-0.0844, impact=-1.266)",sender_tx_count_1h,7.6585,sender_tx_count_24h,4.1225,sender_amount_zscore,-1.2661
e5322004bdfa4b7e9c8625801b673826,312,both,high,0.99978155,-0.0468089444821504,"burst of tx in the last hour (sender_tx_count_1h=28, impact=+7.651); high tx volume in 24h (sender_tx_count_24h=28, impact=+3.854); amount close to sender's usual pattern (sender_amount_zscore=1.483, impact=-1.009)",sender_tx_count_1h,7.6509,sender_tx_count_24h,3.8543,sender_amount_zscore,-1.0093
3a33ce1cc2dc4280b0003110c063c3ec,200,both,high,0.99978,-0.032972372048343,"burst of tx in the last hour (sender_tx_count_1h=27, impact=+7.693); high tx volume in 24h (sender_tx_count_24h=27, impact=+4.285); long dormancy before reuse (minutes_since_addr_last_output=1643, impact=-1.211)",sender_tx_count_1h,7.693,sender_tx_count_24h,4.285,minutes_since_addr_last_output,-1.2113
34ceb672e6c04a89a0c518342120322a,312,both,high,0.9997706,-0.0257425738977924,"burst of tx in the last hour (sender_tx_count_1h=15, impact=+8.038); high tx volume in 24h (sender_tx_count_24h=15, impact=+3.970); amount close to sender's usual pattern (sender_amount_zscore=1.217, impact=-1.157)",sender_tx_count_1h,8.0378,sender_tx_count_24h,3.9702,sender_amount_zscore,-1.1571
15f061acf24c4d6d85198ab461784844,594,both,high,0.99976534,-0.0246077785993451,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+5.705); high tx volume in 24h (sender_tx_count_24h=3, impact=+3.260); long gap since last tx (sender_time_since_last_tx_min=18, impact=-0.770)",sender_tx_count_1h,5.7051,sender_tx_count_24h,3.2604,sender_time_since_last_tx_min,-0.7698
c1b08c9f623d410d914fd0b726882e9e,639,both,high,0.99976,-0.1863945743316009,"burst of tx in the last hour (sender_tx_count_1h=16, impact=+6.382); high tx volume in 24h (sender_tx_count_24h=17, impact=+2.366); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+1.036)",sender_tx_count_1h,6.3825,sender_tx_count_24h,2.3664,input_addr_is_recent_output,1.0359
ebaab0b4bc24473490448962d4177ff6,639,both,high,0.99976,-0.1921173545930261,"burst of tx in the last hour (sender_tx_count_1h=18, impact=+6.423); high tx volume in 24h (sender_tx_count_24h=19, impact=+3.098); long dormancy before reuse (minutes_since_addr_last_output=40.3, impact=-0.834)",sender_tx_count_1h,6.4231,sender_tx_count_24h,3.0978,minutes_since_addr_last_output,-0.8338
cc3edb58a2b1411b88d7d8d87f5e47e3,594,both,high,0.9997558,-0.06386867939638,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.200); high tx volume in 24h (sender_tx_count_24h=5, impact=+3.521); long gap since last tx (sender_time_since_last_tx_min=19, impact=-0.841)",sender_tx_count_1h,5.2003,sender_tx_count_24h,3.521,sender_time_since_last_tx_min,-0.8414
e31b6c4194e44a6ab459e9c8c537705b,674,both,high,0.99973494,-0.1443271145409771,"burst of tx in the last hour (sender_tx_count_1h=9, impact=+6.417); high tx volume in 24h (sender_tx_count_24h=9, impact=+2.533); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+1.092)",sender_tx_count_1h,6.4172,sender_tx_count_24h,2.5334,input_addr_is_recent_output,1.0923
92bfbdc1a7724c7a88037d2abbb3251b,312,both,high,0.9997265,-0.0585572177094012,"burst of tx in the last hour (sender_tx_count_1h=10, impact=+8.285); high tx volume in 24h (sender_tx_count_24h=10, impact=+3.985); amount close to sender's usual pattern (sender_amount_zscore=-0.1321, impact=-1.276)",sender_tx_count_1h,8.2849,sender_tx_count_24h,3.9854,sender_amount_zscore,-1.2761
44f1d1dcf9654b72a74b598bc23a6022,312,both,high,0.9996978,-0.0630128082284975,"burst of tx in the last hour (sender_tx_count_1h=21, impact=+8.223); high tx volume in 24h (sender_tx_count_24h=21, impact=+3.878); unusually few outputs (n_outputs=2, impact=-0.845)",sender_tx_count_1h,8.2232,sender_tx_count_24h,3.878,n_outputs,-0.8446
74739a15d665420c9fb95c39107670f2,639,both,high,0.9996859,-0.2047903286335122,"burst of tx in the last hour (sender_tx_count_1h=24, impact=+6.433); high tx volume in 24h (sender_tx_count_24h=25, impact=+2.822); long dormancy before reuse (minutes_since_addr_last_output=53.88, impact=-0.838)",sender_tx_count_1h,6.4332,sender_tx_count_24h,2.8219,minutes_since_addr_last_output,-0.8376
10e0026130b24aa5bc823454a8fc054b,533,both,high,0.99968386,-0.0792298117129226,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+6.717); high tx volume in 24h (sender_tx_count_24h=5, impact=+3.201); amount close to sender's usual pattern (sender_amount_zscore=2.223, impact=-0.951)",sender_tx_count_1h,6.7168,sender_tx_count_24h,3.2005,sender_amount_zscore,-0.9511
25f7014ba75e4833b4035e769ce87166,682,both,high,0.999668,-0.0587879560313038,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+6.005); high tx volume in 24h (sender_tx_count_24h=7, impact=+4.121); long dormancy before reuse (minutes_since_addr_last_output=833.2, impact=-0.922)",sender_tx_count_1h,6.005,sender_tx_count_24h,4.1212,minutes_since_addr_last_output,-0.9222
4ac5c6c789674e9c97e965c6556e6dcf,639,both,high,0.9996648,-0.1539670221417122,"burst of tx in the last hour (sender_tx_count_1h=14, impact=+6.574); high tx volume in 24h (sender_tx_count_24h=15, impact=+2.857); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+0.916)",sender_tx_count_1h,6.5738,sender_tx_count_24h,2.8567,input_addr_is_recent_output,0.9158
be72687d55814b96a8598f7a37e36621,200,both,high,0.9996364,-0.0339224857970678,"burst of tx in the last hour (sender_tx_count_1h=29, impact=+7.427); high tx volume in 24h (sender_tx_count_24h=29, impact=+3.830); long dormancy before reuse (minutes_since_addr_last_output=1645, impact=-1.159)",sender_tx_count_1h,7.4273,sender_tx_count_24h,3.8305,minutes_since_addr_last_output,-1.1586
e631aa37b70948c58e6f2d28d8e68282,594,both,high,0.9996308,-0.0934566474325382,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+5.358); high tx volume in 24h (sender_tx_count_24h=14, impact=+2.945); long gap since last tx (sender_time_since_last_tx_min=19, impact=-0.732)",sender_tx_count_1h,5.3577,sender_tx_count_24h,2.9448,sender_time_since_last_tx_min,-0.7321
9d253ac055e34a39af24842444f02963,610,both,high,0.99961,-0.1296767571769854,"burst of tx in the last hour (sender_tx_count_1h=27, impact=+7.580); high tx volume in 24h (sender_tx_count_24h=27, impact=+3.361); amount close to sender's usual pattern (sender_amount_zscore=1.036, impact=-0.942)",sender_tx_count_1h,7.5801,sender_tx_count_24h,3.3609,sender_amount_zscore,-0.9424
ae7be9a54ee34d39a676eee15c399f79,682,both,high,0.99959975,-0.0159045719464347,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+4.876); high tx volume in 24h (sender_tx_count_24h=6, impact=+4.032); long gap since last tx (sender_time_since_last_tx_min=14, impact=-0.914)",sender_tx_count_1h,4.8764,sender_tx_count_24h,4.0317,sender_time_since_last_tx_min,-0.9138
f028d7d19bf446cd95c18bcad9dd8d27,200,both,high,0.99959403,-0.063487027161845,"burst of tx in the last hour (sender_tx_count_1h=28, impact=+6.988); high tx volume in 24h (sender_tx_count_24h=28, impact=+3.595); amount close to sender's usual pattern (sender_amount_zscore=-0.1333, impact=-1.185)",sender_tx_count_1h,6.9876,sender_tx_count_24h,3.5945,sender_amount_zscore,-1.1847
755c0665b5fa40b7ba0eabf0daa01921,740,both,high,0.9995578,-0.0931850981795278,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+6.385); high tx volume in 24h (sender_tx_count_24h=12, impact=+4.397); small total BTC moved (total_input_btc=0.01755, impact=-1.707)",sender_tx_count_1h,6.3848,sender_tx_count_24h,4.3968,total_input_btc,-1.7065
f29546458af44b13b8cf9679e0e55cc2,639,both,high,0.9995407,-0.2017778571509784,"burst of tx in the last hour (sender_tx_count_1h=20, impact=+6.514); high tx volume in 24h (sender_tx_count_24h=21, impact=+3.282); long dormancy before reuse (minutes_since_addr_last_output=43.53, impact=-0.869)",sender_tx_count_1h,6.5141,sender_tx_count_24h,3.2816,minutes_since_addr_last_output,-0.8695
419169bf193840999ae7e9ddb7a1282f,533,both,high,0.99952936,-0.0094103152616729,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.334); high tx volume in 24h (sender_tx_count_24h=4, impact=+3.370); very fast address reuse (minutes_since_addr_last_output=2.367e+04, impact=+0.777)",sender_tx_count_1h,5.3339,sender_tx_count_24h,3.3704,minutes_since_addr_last_output,0.7773
5fc00b3a4df14251b3c2f00742e46a02,610,both,high,0.99952495,-0.0600986503085576,"burst of tx in the last hour (sender_tx_count_1h=19, impact=+6.798); high tx volume in 24h (sender_tx_count_24h=19, impact=+3.284); unusually few inputs (n_inputs=2, impact=-0.894)",sender_tx_count_1h,6.798,sender_tx_count_24h,3.284,n_inputs,-0.8938
5cbed3ed4d824a85a5b43e16d495eb30,200,both,high,0.9995142,-0.0427805543815605,"burst of tx in the last hour (sender_tx_count_1h=26, impact=+7.192); high tx volume in 24h (sender_tx_count_24h=26, impact=+3.662); amount close to sender's usual pattern (sender_amount_zscore=-0.02987, impact=-1.137)",sender_tx_count_1h,7.1921,sender_tx_count_24h,3.6624,sender_amount_zscore,-1.1373
8438e8da26f54f27ac0079e2fbfc5337,594,both,high,0.99947935,-0.0648852866167064,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+6.337); high tx volume in 24h (sender_tx_count_24h=6, impact=+4.320); amount close to sender's usual pattern (sender_amount_zscore=-1.621, impact=-1.005)",sender_tx_count_1h,6.3369,sender_tx_count_24h,4.3203,sender_amount_zscore,-1.0046
917ebc0165ef476bb4b523373e1a51f3,533,both,high,0.9994665,-0.0120395360634607,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+5.056); high tx volume in 24h (sender_tx_count_24h=3, impact=+2.786); very fast address reuse (minutes_since_addr_last_output=2.366e+04, impact=+0.757)",sender_tx_count_1h,5.0559,sender_tx_count_24h,2.7857,minutes_since_addr_last_output,0.7568
4470fee8bf26482b8e739ddf2e1af3a6,546,both,high,0.9994147,-0.0836823966736389,"very uneven output split (output_min_max_ratio=0.04163, impact=+7.259); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.479); quiet in the last hour (sender_tx_count_1h=0, impact=-0.906)",output_min_max_ratio,7.2593,input_addr_is_recent_output,2.479,sender_tx_count_1h,-0.9065
55720137dc0b4defbd30b37e704cf414,594,both,high,0.99941397,-0.0800076436949303,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.799); high tx volume in 24h (sender_tx_count_24h=9, impact=+4.501); amount close to sender's usual pattern (sender_amount_zscore=-1.148, impact=-0.799)",sender_tx_count_1h,5.7987,sender_tx_count_24h,4.5009,sender_amount_zscore,-0.7991
d39abb3e4eb744a890827f080716b873,594,both,high,0.9993994,-0.0674634471454465,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.481); high tx volume in 24h (sender_tx_count_24h=7, impact=+2.945); long gap since last tx (sender_time_since_last_tx_min=7, impact=-0.561)",sender_tx_count_1h,5.4812,sender_tx_count_24h,2.9448,sender_time_since_last_tx_min,-0.5606
64236885fc3e49eeab14dccb9f1c285b,546,both,high,0.99937326,-0.0919202751713145,"very uneven output split (output_min_max_ratio=0.04242, impact=+7.312); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.364); quiet in the last hour (sender_tx_count_1h=0, impact=-0.906)",output_min_max_ratio,7.3123,input_addr_is_recent_output,2.3637,sender_tx_count_1h,-0.906
6c991febc18240be99bca205627c0a4a,354,both,high,0.9993699,-0.1217735630326182,"very uneven output split (output_min_max_ratio=0.07167, impact=+7.378); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.330); quiet in the last hour (sender_tx_count_1h=0, impact=-0.911)",output_min_max_ratio,7.3785,input_addr_is_recent_output,2.3301,sender_tx_count_1h,-0.9108
ed6c6e653a674d58af377ef4ed595543,480,both,high,0.9993505,-0.0586798600316831,"very uneven output split (output_min_max_ratio=0.02627, impact=+7.418); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.318); quiet in the last hour (sender_tx_count_1h=0, impact=-0.913)",output_min_max_ratio,7.418,input_addr_is_recent_output,2.3177,sender_tx_count_1h,-0.9127
fcb60c03691240e4a2a842956c2ace34,682,both,high,0.9993325,-0.1038981650370072,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.739); high tx volume in 24h (sender_tx_count_24h=11, impact=+3.627); long gap since last tx (sender_time_since_last_tx_min=16, impact=-0.780)",sender_tx_count_1h,5.7395,sender_tx_count_24h,3.6268,sender_time_since_last_tx_min,-0.7802
01137b98597948a390598eb4d3f85bee,682,both,high,0.99933165,-0.1039566353037051,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+5.589); high tx volume in 24h (sender_tx_count_24h=12, impact=+3.438); amount close to sender's usual pattern (sender_amount_zscore=1.383, impact=-0.864)",sender_tx_count_1h,5.589,sender_tx_count_24h,3.4382,sender_amount_zscore,-0.8643
e87f0d31ba0a498db36c1bafa80d5049,200,both,high,0.99932647,-0.0112150535330431,"burst of tx in the last hour (sender_tx_count_1h=12, impact=+7.345); high tx volume in 24h (sender_tx_count_24h=12, impact=+4.214); long dormancy before reuse (minutes_since_addr_last_output=1628, impact=-1.063)",sender_tx_count_1h,7.3453,sender_tx_count_24h,4.2145,minutes_since_addr_last_output,-1.0626
055c8799bff84550a9d6fa8210656d94,312,both,high,0.9993242,-0.1145191982457555,"burst of tx in the last hour (sender_tx_count_1h=25, impact=+6.577); high tx volume in 24h (sender_tx_count_24h=25, impact=+2.825); unusually few inputs (n_inputs=3, impact=-0.856)",sender_tx_count_1h,6.5769,sender_tx_count_24h,2.8249,n_inputs,-0.8558
e689434265584f8bb2821b569d457c4c,533,both,high,0.99932265,-0.0971061919256354,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+4.986); high tx volume in 24h (sender_tx_count_24h=12, impact=+3.579); long gap since last tx (sender_time_since_last_tx_min=15, impact=-0.973)",sender_tx_count_1h,4.9864,sender_tx_count_24h,3.5787,sender_time_since_last_tx_min,-0.9733
de8820b374ec46f2bbc5b38e1410d103,480,both,high,0.99928504,-0.0547805611165653,"very uneven output split (output_min_max_ratio=0.04283, impact=+7.456); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.306); quiet in the last hour (sender_tx_count_1h=0, impact=-0.904)",output_min_max_ratio,7.4555,input_addr_is_recent_output,2.3064,sender_tx_count_1h,-0.9043
6cc21e537b3146d0acd1ca239ec791ec,594,both,high,0.9992428,-0.0660450071589242,"burst of tx in the last hour (sender_tx_count_1h=3, impact=+7.154); high tx volume in 24h (sender_tx_count_24h=8, impact=+4.687); small total BTC moved (total_input_btc=0.01622, impact=-1.541)",sender_tx_count_1h,7.1539,sender_tx_count_24h,4.6873,total_input_btc,-1.5406
d41dcc37030848e192c750d1ffc03456,312,both,high,0.99924266,-0.0159128045197894,"burst of tx in the last hour (sender_tx_count_1h=20, impact=+6.426); high tx volume in 24h (sender_tx_count_24h=20, impact=+3.467); amount close to sender's usual pattern (sender_amount_zscore=2.068, impact=-1.134)",sender_tx_count_1h,6.426,sender_tx_count_24h,3.4671,sender_amount_zscore,-1.1343
7c9c1e07eec6473899bb4fdc475eb9a7,354,both,high,0.99920577,-0.1184556129678894,"very uneven output split (output_min_max_ratio=0.07043, impact=+7.378); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.217); quiet in the last hour (sender_tx_count_1h=0, impact=-0.911)",output_min_max_ratio,7.3785,input_addr_is_recent_output,2.2172,sender_tx_count_1h,-0.9108
20677d14741149998f4b798177232d7f,594,both,high,0.99912935,-0.0073448339152878,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.559); high tx volume in 24h (sender_tx_count_24h=4, impact=+3.724); long gap since last tx (sender_time_since_last_tx_min=14, impact=-0.863)",sender_tx_count_1h,5.5592,sender_tx_count_24h,3.7242,sender_time_since_last_tx_min,-0.8626
0e045c751c514c91bdf29f5721f18965,740,both,high,0.9991167,-0.0258164226821094,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.832); high tx volume in 24h (sender_tx_count_24h=7, impact=+4.093); long dormancy before reuse (minutes_since_addr_last_output=-1, impact=-0.980)",sender_tx_count_1h,5.8324,sender_tx_count_24h,4.0928,minutes_since_addr_last_output,-0.9803
905aaf64c66f4762ab68bb9014d58088,594,both,high,0.9991073,-0.0891343856694892,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+5.616); high tx volume in 24h (sender_tx_count_24h=11, impact=+3.125); abnormally low fee (fee=0.0003618, impact=-0.644)",sender_tx_count_1h,5.6157,sender_tx_count_24h,3.1246,fee,-0.6441
4a7742020f724da4ab8e413f71eb7cd8,312,both,high,0.9990891,-0.0222591437238121,"burst of tx in the last hour (sender_tx_count_1h=23, impact=+7.471); high tx volume in 24h (sender_tx_count_24h=23, impact=+3.457); unusually few outputs (n_outputs=2, impact=-0.861)",sender_tx_count_1h,7.4715,sender_tx_count_24h,3.4573,n_outputs,-0.8611
c666b13b82644ab8bbec4f53d787a2c2,480,both,high,0.99908483,-0.062709543152791,"very uneven output split (output_min_max_ratio=0.04806, impact=+7.158); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.118); quiet in the last hour (sender_tx_count_1h=0, impact=-0.842)",output_min_max_ratio,7.1582,input_addr_is_recent_output,2.1179,sender_tx_count_1h,-0.8425
004d9679ff5546bfb972e0df3f85a28a,639,both,high,0.99907035,-0.0369659378423027,"burst of tx in the last hour (sender_tx_count_1h=1, impact=+5.905); high tx volume in 24h (sender_tx_count_24h=2, impact=+1.677); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+1.152)",sender_tx_count_1h,5.9046,sender_tx_count_24h,1.6769,input_addr_is_recent_output,1.152
de36c63fd0244772ba4485bff3b94a50,312,both,high,0.9990472,-0.0981821965399463,"burst of tx in the last hour (sender_tx_count_1h=9, impact=+8.059); high tx volume in 24h (sender_tx_count_24h=9, impact=+3.938); amount close to sender's usual pattern (sender_amount_zscore=1.961, impact=-1.030)",sender_tx_count_1h,8.0593,sender_tx_count_24h,3.9377,sender_amount_zscore,-1.0297
b16a87009d1840a891a9859938fe8dc7,682,both,high,0.99904484,-0.0946343458373936,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.068); high tx volume in 24h (sender_tx_count_24h=14, impact=+3.314); long gap since last tx (sender_time_since_last_tx_min=18, impact=-0.755)",sender_tx_count_1h,5.0677,sender_tx_count_24h,3.3142,sender_time_since_last_tx_min,-0.7547
e4bf375b0051447a9c8a15cb231bc99b,740,both,high,0.9990019,-0.0592735268093133,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+5.647); high tx volume in 24h (sender_tx_count_24h=10, impact=+3.159); long dormancy before reuse (minutes_since_addr_last_output=-1, impact=-1.053)",sender_tx_count_1h,5.6466,sender_tx_count_24h,3.1586,minutes_since_addr_last_output,-1.0528
14d4166f63d44b5c9be687267a0ac0df,533,both,high,0.9989398,-0.0916253222349917,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+5.625); high tx volume in 24h (sender_tx_count_24h=10, impact=+3.738); long gap since last tx (sender_time_since_last_tx_min=10, impact=-0.649)",sender_tx_count_1h,5.6253,sender_tx_count_24h,3.7377,sender_time_since_last_tx_min,-0.6487
3ba49001e8454914953baba92295aede,480,both,high,0.9988907,-0.0573008562801877,"very uneven output split (output_min_max_ratio=0.08605, impact=+7.148); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.725); quiet in the last hour (sender_tx_count_1h=0, impact=-0.915)",output_min_max_ratio,7.1484,input_addr_is_recent_output,2.7254,sender_tx_count_1h,-0.9154
b6096b73a4b24d54b0fc20087e603ba2,682,both,high,0.99883515,-0.0623659018950472,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+5.647); high tx volume in 24h (sender_tx_count_24h=5, impact=+3.802); amount close to sender's usual pattern (sender_amount_zscore=2.06, impact=-0.992)",sender_tx_count_1h,5.6474,sender_tx_count_24h,3.802,sender_amount_zscore,-0.9919
ecbc779137f64e59b2b001e359e50316,682,both,high,0.99880815,-0.0584639662259438,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+6.589); high tx volume in 24h (sender_tx_count_24h=8, impact=+4.289); small total BTC moved (total_input_btc=0.04087, impact=-1.235)",sender_tx_count_1h,6.5888,sender_tx_count_24h,4.2895,total_input_btc,-1.2354
c6570d7ec6944abbbf0ab21e5e50bd87,740,both,high,0.9987577,-0.0576059918573081,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+6.068); high tx volume in 24h (sender_tx_count_24h=9, impact=+4.073); long dormancy before reuse (minutes_since_addr_last_output=-1, impact=-1.041)",sender_tx_count_1h,6.068,sender_tx_count_24h,4.0733,minutes_since_addr_last_output,-1.0411
b882144a93834177ad9d5a7e05307985,682,both,high,0.9987256,-0.0794603536106177,"burst of tx in the last hour (sender_tx_count_1h=5, impact=+5.638); high tx volume in 24h (sender_tx_count_24h=10, impact=+3.303); long gap since last tx (sender_time_since_last_tx_min=8, impact=-0.573)",sender_tx_count_1h,5.6385,sender_tx_count_24h,3.3033,sender_time_since_last_tx_min,-0.5731
c4e4fc4951e842fabc7d9125bf3e16d4,480,both,high,0.99857223,-0.0592449119789941,"very uneven output split (output_min_max_ratio=0.03591, impact=+7.454); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.146); quiet in the last hour (sender_tx_count_1h=0, impact=-0.912)",output_min_max_ratio,7.4545,input_addr_is_recent_output,2.1463,sender_tx_count_1h,-0.9124
2646ee49aacf413ebfe9f14e7708344a,682,both,high,0.9982103,-0.0796060633557941,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.594); high tx volume in 24h (sender_tx_count_24h=9, impact=+4.002); long dormancy before reuse (minutes_since_addr_last_output=863.2, impact=-0.953)",sender_tx_count_1h,5.5938,sender_tx_count_24h,4.0023,minutes_since_addr_last_output,-0.9531
813dad19900b4db98c7ea8405decba72,533,both,high,0.9981687,-0.0706094024744464,"burst of tx in the last hour (sender_tx_count_1h=6, impact=+5.764); high tx volume in 24h (sender_tx_count_24h=6, impact=+3.040); amount close to sender's usual pattern (sender_amount_zscore=1.327, impact=-1.092)",sender_tx_count_1h,5.7638,sender_tx_count_24h,3.0401,sender_amount_zscore,-1.0919
90f5bc12d94445a3ba96540a6ff4bbe9,546,both,high,0.9981488,-0.0872444250927009,"very uneven output split (output_min_max_ratio=0.04393, impact=+7.277); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+1.920); quiet in the last hour (sender_tx_count_1h=0, impact=-0.914)",output_min_max_ratio,7.2772,input_addr_is_recent_output,1.9204,sender_tx_count_1h,-0.9141
08a848d629fe42b0aa5a60ce65771b23,533,both,high,0.9981476,-0.1152423257098061,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.516); high tx volume in 24h (sender_tx_count_24h=14, impact=+3.290); amount close to sender's usual pattern (sender_amount_zscore=1.44, impact=-1.093)",sender_tx_count_1h,5.5164,sender_tx_count_24h,3.2903,sender_amount_zscore,-1.0933
3b4bb4ffa81d48afb2de7d51a89f2cb6,354,both,high,0.9980166,-0.1090351583107355,"very uneven output split (output_min_max_ratio=0.04447, impact=+7.309); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.185); quiet in the last hour (sender_tx_count_1h=0, impact=-0.918)",output_min_max_ratio,7.309,input_addr_is_recent_output,2.1853,sender_tx_count_1h,-0.9184
07509117b13241509e1f3e85dac7c199,480,both,high,0.9979722,-0.0659063692439078,"very uneven output split (output_min_max_ratio=0.06448, impact=+7.457); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+2.146); quiet in the last hour (sender_tx_count_1h=0, impact=-0.914)",output_min_max_ratio,7.4574,input_addr_is_recent_output,2.1463,sender_tx_count_1h,-0.9145
f055152a82fa4f818ad7598e94245551,740,both,high,0.9971245,-0.0535587250830419,"burst of tx in the last hour (sender_tx_count_1h=4, impact=+5.932); high tx volume in 24h (sender_tx_count_24h=8, impact=+3.746); long dormancy before reuse (minutes_since_addr_last_output=-1, impact=-1.011)",sender_tx_count_1h,5.9321,sender_tx_count_24h,3.7456,minutes_since_addr_last_output,-1.0111
d9af028f72114cd9bf036d9b01193147,546,both,high,0.9966641,-0.08646739660242,"very uneven output split (output_min_max_ratio=0.06324, impact=+7.453); input addr reused right after receiving (input_addr_is_recent_output=1, impact=+1.927); quiet in the last hour (sender_tx_count_1h=0, impact=-0.913)",output_min_max_ratio,7.4535,input_addr_is_recent_output,1.9267,sender_tx_count_1h,-0.913
